init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,0.30000000000000004,9.5,L0,4.42,0.24
1.0,0.5,0.30000000000000004,9.5,L50,4.64,0.38
1.0,0.5,0.30000000000000004,9.5,L100,5.56,0.8
1.0,0.5,0.30000000000000004,10.0,L0,5.94,0.32
1.0,0.5,0.30000000000000004,10.0,L50,5.08,0.34
1.0,0.5,0.30000000000000004,10.0,L100,5.28,0.64
1.0,0.5,0.4,2.0,L0,3.46,0.46
1.0,0.5,0.4,2.0,L50,1.86,1.56
1.0,0.5,0.4,2.0,L100,1.32,0.08
1.0,0.5,0.4,2.5,L0,3.52,0.14
1.0,0.5,0.4,2.5,L50,2.02,0.72
1.0,0.5,0.4,2.5,L100,1.46,0.34
1.0,0.5,0.4,3.0,L0,4.42,0.4
1.0,0.5,0.4,3.0,L50,2.34,0.56
1.0,0.5,0.4,3.0,L100,1.64,0.66
1.0,0.5,0.4,3.5,L0,4.06,0.24
1.0,0.5,0.4,3.5,L50,2.8,0.6
1.0,0.5,0.4,3.5,L100,2.2,0.4
1.0,0.5,0.4,4.0,L0,3.24,0.24
1.0,0.5,0.4,4.0,L50,2.98,0.7
1.0,0.5,0.4,4.0,L100,2.48,0.64
1.0,0.5,0.4,4.5,L0,4.54,0.24
1.0,0.5,0.4,4.5,L50,4.04,0.72
1.0,0.5,0.4,4.5,L100,2.74,0.34
1.0,0.5,0.4,5.0,L0,3.76,0.22
1.0,0.5,0.4,5.0,L50,2.76,0.2
1.0,0.5,0.4,5.0,L100,3.04,0.78
1.0,0.5,0.4,5.5,L0,3.8,0.18
1.0,0.5,0.4,5.5,L50,4.6,0.1
1.0,0.5,0.4,5.5,L100,3.62,0.6
1.0,0.5,0.4,6.0,L0,4.38,0.2
1.0,0.5,0.4,6.0,L50,3.78,0.3
1.0,0.5,0.4,6.0,L100,3.36,0.92
1.0,0.5,0.4,6.5,L0,3.08,0.22
1.0,0.5,0.4,6.5,L50,5.1,0.2
1.0,0.5,0.4,6.5,L100,5.24,0.54
1.0,0.5,0.4,7.0,L0,3.58,0.22
1.0,0.5,0.4,7.0,L50,4.18,0.1
1.0,0.5,0.4,7.0,L100,3.18,0.58
1.0,0.5,0.4,7.5,L0,2.64,0.36
1.0,0.5,0.4,7.5,L50,5.98,0.34
1.0,0.5,0.4,7.5,L100,3.14,0.28
1.0,0.5,0.4,8.0,L0,4.6,0.48
1.0,0.5,0.4,8.0,L50,4.14,0.36
1.0,0.5,0.4,8.0,L100,5.94,0.62
1.0,0.5,0.4,8.5,L0,3.52,0.3
1.0,0.5,0.4,8.5,L50,4.02,0.14
1.0,0.5,0.4,8.5,L100,3.7,0.64
1.0,0.5,0.4,9.0,L0,3.42,0.32
1.0,0.5,0.4,9.0,L50,5.16,0.42
1.0,0.5,0.4,9.0,L100,3.14,0.36
1.0,0.5,0.4,9.5,L0,6.06,0.46
1.0,0.5,0.4,9.5,L50,4.84,0.32
1.0,0.5,0.4,9.5,L100,5.64,0.76
1.0,0.5,0.4,10.0,L0,5.38,0.56
1.0,0.5,0.4,10.0,L50,5.76,0.54
1.0,0.5,0.4,10.0,L100,9.56,0.88
1.0,0.5,0.5,2.0,L0,2.8,0.38
1.0,0.5,0.5,2.0,L50,1.62,0.66
1.0,0.5,0.5,2.0,L100,1.24,0.12
1.0,0.5,0.5,2.5,L0,3.7,0.38
1.0,0.5,0.5,2.5,L50,2.06,0.34
1.0,0.5,0.5,2.5,L100,1.4,0.2
1.0,0.5,0.5,3.0,L0,3.56,0.18
1.0,0.5,0.5,3.0,L50,1.9,0.16
1.0,0.5,0.5,3.0,L100,1.7,0.6
1.0,0.5,0.5,3.5,L0,4.32,0.32
1.0,0.5,0.5,3.5,L50,3.44,0.7
1.0,0.5,0.5,3.5,L100,1.9,0.54
1.0,0.5,0.5,4.0,L0,5.24,0.38
1.0,0.5,0.5,4.0,L50,3.58,0.36
1.0,0.5,0.5,4.0,L100,2.62,0.48
1.0,0.5,0.5,4.5,L0,5.28,0.28
1.0,0.5,0.5,4.5,L50,3.64,0.5
1.0,0.5,0.5,4.5,L100,2.4,0.26
1.0,0.5,0.5,5.0,L0,4.94,0.2
1.0,0.5,0.5,5.0,L50,3.24,0.72
1.0,0.5,0.5,5.0,L100,3.18,0.36
1.0,0.5,0.5,5.5,L0,4.02,0.22
1.0,0.5,0.5,5.5,L50,3.1,0.1
1.0,0.5,0.5,5.5,L100,4.0,0.38
1.0,0.5,0.5,6.0,L0,4.46,0.12
1.0,0.5,0.5,6.0,L50,3.32,0.32
1.0,0.5,0.5,6.0,L100,3.14,0.32
1.0,0.5,0.5,6.5,L0,4.38,0.22
1.0,0.5,0.5,6.5,L50,2.92,0.18
1.0,0.5,0.5,6.5,L100,5.82,0.38
1.0,0.5,0.5,7.0,L0,5.6,0.34
1.0,0.5,0.5,7.0,L50,3.18,0.16
1.0,0.5,0.5,7.0,L100,3.08,0.06
1.0,0.5,0.5,7.5,L0,7.02,0.48
1.0,0.5,0.5,7.5,L50,3.22,0.16
1.0,0.5,0.5,7.5,L100,3.76,0.1
1.0,0.5,0.5,8.0,L0,5.98,0.42
1.0,0.5,0.5,8.0,L50,4.46,0.3
1.0,0.5,0.5,8.0,L100,4.44,0.42
1.0,0.5,0.5,8.5,L0,9.86,0.86
1.0,0.5,0.5,8.5,L50,5.54,0.48
1.0,0.5,0.5,8.5,L100,4.72,0.36
1.0,0.5,0.5,9.0,L0,3.22,0.16
1.0,0.5,0.5,9.0,L50,4.72,0.36
1.0,0.5,0.5,9.0,L100,5.02,0.64
1.0,0.5,0.5,9.5,L0,6.3,0.48
1.0,0.5,0.5,9.5,L50,8.1,0.52
1.0,0.5,0.5,9.5,L100,9.54,0.9
1.0,0.5,0.5,10.0,L0,6.54,0.56
1.0,0.5,0.5,10.0,L50,6.84,0.46
1.0,0.5,0.5,10.0,L100,11.46,1.18
1.0,0.5,0.6,2.0,L0,2.7,0.28
1.0,0.5,0.6,2.0,L50,1.38,0.4
1.0,0.5,0.6,2.0,L100,1.34,0.24
1.0,0.5,0.6,2.5,L0,2.38,0.24
1.0,0.5,0.6,2.5,L50,1.82,0.32
1.0,0.5,0.6,2.5,L100,1.44,0.36
1.0,0.5,0.6,3.0,L0,3.46,0.16
1.0,0.5,0.6,3.0,L50,1.9,0.18
1.0,0.5,0.6,3.0,L100,2.04,0.22
1.0,0.5,0.6,3.5,L0,3.38,0.08
1.0,0.5,0.6,3.5,L50,3.32,0.8
1.0,0.5,0.6,3.5,L100,2.06,0.72
1.0,0.5,0.6,4.0,L0,2.76,0.12
1.0,0.5,0.6,4.0,L50,2.66,0.32
1.0,0.5,0.6,4.0,L100,2.48,0.28
1.0,0.5,0.6,4.5,L0,3.8,0.1
1.0,0.5,0.6,4.5,L50,2.64,0.24
1.0,0.5,0.6,4.5,L100,2.78,0.24
1.0,0.5,0.6,5.0,L0,3.4,0.22
1.0,0.5,0.6,5.0,L50,3.58,0.06
1.0,0.5,0.6,5.0,L100,3.72,0.32
1.0,0.5,0.6,5.5,L0,3.08,0.2
1.0,0.5,0.6,5.5,L50,2.86,0.08
1.0,0.5,0.6,5.5,L100,4.62,0.5
1.0,0.5,0.6,6.0,L0,2.9,0.12
1.0,0.5,0.6,6.0,L50,4.1,0.3
1.0,0.5,0.6,6.0,L100,4.82,0.42
1.0,0.5,0.6,6.5,L0,6.58,0.44
1.0,0.5,0.6,6.5,L50,4.3,0.16
1.0,0.5,0.6,6.5,L100,4.46,0.32
1.0,0.5,0.6,7.0,L0,4.8,0.3
1.0,0.5,0.6,7.0,L50,4.3,0.2
1.0,0.5,0.6,7.0,L100,4.38,0.3
1.0,0.5,0.6,7.5,L0,4.2,0.24
1.0,0.5,0.6,7.5,L50,4.1,0.16
1.0,0.5,0.6,7.5,L100,2.9,0.1
1.0,0.5,0.6,8.0,L0,3.44,0.2
