Time,Eye,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,coord11,Confidence,Attention,Attention Details
49.04786,Right,-5.27006,2.278035,0.6863915,4.682939,-0.7855476,-1.566207,1.056797,0.0500578,-0.2458211,0.9916698,0.9980469,1,Text,acticle_2
49.06184,Left,-5.261018,2.279313,0.6905391,4.580688,-0.7946268,-1.840074,1.046545,0.0406312,-0.2440763,0.9918073,0.9980469,1,Text,acticle_2
49.06184,Right,-5.261018,2.279313,0.6905391,4.676242,-0.7837024,-1.587,1.046582,0.04896298,-0.2442368,0.99176,0.9980469,1,Text,acticle_2
49.08892,Left,-5.242986,2.281545,0.6975716,4.588616,-0.7556863,-1.836722,1.035044,0.04107794,-0.2381114,0.9836037,0.9980469,1,Text,acticle_2
49.08892,Right,-5.242986,2.281545,0.6975716,4.683326,-0.7482474,-1.583222,1.034486,0.05004889,-0.2382327,0.9835286,0.9980469,1,Text,acticle_2
49.10396,Left,-5.23427,2.282182,0.7009227,4.588616,-0.7556863,-1.836722,1.051907,0.04989406,-0.2433794,0.9923821,0.9980469,1,Text,acticle_2
49.10396,Right,-5.23427,2.282182,0.7009227,4.683326,-0.7482474,-1.583222,1.051401,0.05795193,-0.2435197,0.9923623,0.9980469,1,Text,acticle_2
49.13052,Left,-5.217563,2.282554,0.7077874,4.558647,-0.6681716,-1.942239,1.038872,0.07003382,-0.2208758,0.9860828,0.9980469,1,Text,acticle_2
49.13052,Right,-5.217563,2.282554,0.7077874,4.658309,-0.6643449,-1.690799,1.036584,0.07884625,-0.2209605,0.9860589,0.9980469,1,Text,acticle_2
49.14559,Left,-5.20943,2.282757,0.7108637,4.558647,-0.6681716,-1.942239,1.053158,0.07606646,-0.2228967,0.9934821,0.9980469,1,Text,acticle_2
49.14559,Right,-5.20943,2.282757,0.7108637,4.658309,-0.6643449,-1.690799,1.050855,0.08410668,-0.2229942,0.9934832,0.9980469,1,Text,acticle_2
49.17214,Left,-5.193511,2.283315,0.7164057,4.52033,-0.6260006,-2.043218,1.043011,0.09098157,-0.2101763,0.9871634,0.9980469,1,Text,acticle_2
49.17214,Right,-5.193511,2.283315,0.7164057,4.624996,-0.6246332,-1.794226,1.039176,0.09961066,-0.2102637,0.9871716,0.9980469,1,Text,acticle_2
49.18683,Left,-5.185692,2.283438,0.7186239,4.495069,-0.6232089,-2.099041,1.040993,0.0923036,-0.208199,0.9937146,0.9980469,1,Text,acticle_2
49.18683,Right,-5.185692,2.283438,0.7186239,4.602497,-0.6236318,-1.851516,1.036401,0.1010609,-0.2082678,0.9937254,0.9980469,1,Text,acticle_2
49.2137,Left,-5.170339,2.283577,0.7223656,4.495069,-0.6232089,-2.099041,1.047446,0.09775293,-0.2063313,0.987576,0.9980469,1,Text,acticle_2
49.2137,Right,-5.170339,2.283577,0.7223656,4.602497,-0.6236318,-1.851516,1.042816,0.1061603,-0.2064511,0.9875966,0.9980469,1,Text,acticle_2
49.22868,Left,-5.163071,2.283618,0.7237537,4.512465,-0.6035361,-2.067221,1.042163,0.07914561,-0.2001777,0.9941625,0.9980469,1,Text,acticle_2
49.22868,Right,-5.163071,2.283618,0.7237537,4.618016,-0.6052584,-1.81868,1.038084,0.08782431,-0.2002705,0.9941765,0.9980469,1,Text,acticle_2
49.24273,Left,-5.15609,2.283604,0.7248424,4.512465,-0.6035361,-2.067221,1.048139,0.08077902,-0.1986012,0.994427,0.9980469,1,Text,acticle_2
49.24273,Right,-5.15609,2.283604,0.7248424,4.618016,-0.6052584,-1.81868,1.044024,0.0891338,-0.1987073,0.9944423,0.9980469,1,Text,acticle_2
49.27025,Left,-5.142075,2.283499,0.7263995,4.502056,-0.5805802,-2.096288,1.037743,0.07732743,-0.1864091,0.9888102,0.9980469,1,Text,acticle_2
49.27025,Right,-5.142075,2.283499,0.7263995,4.608931,-0.5841877,-1.848374,1.033564,0.08624771,-0.1864745,0.9888511,0.9980469,1,Text,acticle_2
49.28523,Left,-5.135001,2.283482,0.7268609,4.502056,-0.5805802,-2.096288,1.049169,0.07882223,-0.1851277,0.9942446,0.9980469,1,Text,acticle_2
49.28523,Right,-5.135001,2.283482,0.7268609,4.608931,-0.5841877,-1.848374,1.044907,0.08712369,-0.185175,0.9942658,0.9980469,1,Text,acticle_2
49.31277,Left,-5.121119,2.283077,0.7272443,4.493471,-0.5638751,-2.119143,1.039138,0.07475305,-0.1757852,0.9881756,0.9980469,1,Text,acticle_2
49.31277,Right,-5.121119,2.283077,0.7272443,4.601431,-0.568772,-1.871719,1.034932,0.08359656,-0.1757522,0.9882233,0.9980469,1,Text,acticle_2
49.32674,Left,-5.114293,2.282862,0.7271482,4.483619,-0.5943659,-2.13164,1.036746,0.06954056,-0.1811836,0.9939232,0.9980469,1,Text,acticle_2
49.32674,Right,-5.114293,2.282862,0.7271482,4.59232,-0.5993968,-1.884494,1.032683,0.07851005,-0.1811212,0.9939521,0.9980469,1,Text,acticle_2
49.34078,Left,-5.107425,2.282705,0.72665,4.483619,-0.5943659,-2.13164,1.042944,0.06877637,-0.1817372,0.993631,0.9980469,1,Text,acticle_2
49.34078,Right,-5.107425,2.282705,0.72665,4.59232,-0.5993968,-1.884494,1.038831,0.07740977,-0.1816545,0.9936623,0.9980469,1,Text,acticle_2
49.36778,Left,-5.093644,2.282159,0.724646,4.459652,-0.6311334,-2.170984,1.035965,0.06693941,-0.1889277,0.9867277,0.9980469,1,Text,acticle_2
49.36778,Right,-5.093644,2.282159,0.724646,4.570674,-0.6353053,-1.924924,1.031724,0.07595506,-0.1888598,0.9867963,0.9980469,1,Text,acticle_2
49.38317,Left,-5.086831,2.281765,0.7232316,4.459652,-0.6311334,-2.170984,1.049522,0.06508404,-0.1907237,0.9934255,0.9980469,1,Text,acticle_2
49.38317,Right,-5.086831,2.281765,0.7232316,4.570674,-0.6353053,-1.924924,1.045167,0.073365,-0.1906412,0.9934619,0.9980469,1,Text,acticle_2
49.4096,Left,-5.07353,2.280936,0.7194098,4.357935,-0.6740398,-2.356709,1.046353,0.09521288,-0.1976367,0.9874254,0.9980469,1,Text,acticle_2
49.4096,Right,-5.07353,2.280936,0.7194098,4.478915,-0.6784531,-2.11637,1.040071,0.1037156,-0.1975689,0.9875152,0.9980469,1,Text,acticle_2
49.42463,Left,-5.066775,2.280478,0.7171327,4.335776,-0.6748532,-2.397002,1.043769,0.09573492,-0.1972777,0.9936135,0.9980469,1,Text,acticle_2
49.42463,Right,-5.066775,2.280478,0.7171327,4.459109,-0.6782644,-2.157846,1.037496,0.104377,-0.1972271,0.9936658,0.9980469,1,Text,acticle_2
49.45138,Left,-5.053185,2.279267,0.7119091,4.335776,-0.6748532,-2.397002,1.050324,0.08513594,-0.1958509,0.9867337,0.9980469,1,Text,acticle_2
49.45138,Right,-5.053185,2.279267,0.7119091,4.459109,-0.6782644,-2.157846,1.043965,0.09342009,-0.1957774,0.9868343,0.9980469,1,Text,acticle_2
49.46603,Left,-5.04643,2.278617,0.7088587,4.345632,-0.679503,-2.377762,1.046184,0.07113862,-0.1951478,0.9934888,0.9980469,1,Text,acticle_2
49.46603,Right,-5.04643,2.278617,0.7088587,4.468298,-0.6814142,-2.137752,1.040751,0.0796254,-0.1950825,0.9935474,0.9980469,1,Text,acticle_2
49.48028,Left,-5.039642,2.278005,0.7055159,4.345632,-0.679503,-2.377762,1.052848,0.06409168,-0.1930697,0.9934399,0.9980469,1,Text,acticle_2
49.48028,Right,-5.039642,2.278005,0.7055159,4.468298,-0.6814142,-2.137752,1.047331,0.07221597,-0.1929784,0.9935027,0.9980469,1,Text,acticle_2
49.50702,Left,-5.026408,2.276536,0.6977998,4.316952,-0.714663,-2.419336,1.043785,0.05182219,-0.192834,0.98712,0.9980469,1,Text,acticle_2
49.50702,Right,-5.026408,2.276536,0.6977998,4.442185,-0.7156796,-2.18055,1.038557,0.0604313,-0.1927293,0.9872923,0.9980469,1,Text,acticle_2
49.52191,Left,-5.020003,2.275628,0.6934645,4.281349,-0.7442868,-2.473072,1.040561,0.05364522,-0.1969507,0.9934116,0.9980469,1,Text,acticle_2
49.52191,Right,-5.020003,2.275628,0.6934645,4.409908,-0.7438207,-2.235944,1.035568,0.06242377,-0.1968667,0.9935024,0.9980469,1,Text,acticle_2
49.54949,Left,-5.007404,2.273663,0.6839604,4.281349,-0.7442868,-2.473072,1.0473,0.02920869,-0.1937793,0.9859065,0.9980469,1,Text,acticle_2
49.54949,Right,-5.007404,2.273663,0.6839604,4.409908,-0.7438207,-2.235944,1.042193,0.03761747,-0.1936289,0.9861026,0.9980469,1,Text,acticle_2
49.56363,Left,-5.001236,2.272635,0.6787343,4.257962,-0.7664363,-2.506459,1.044063,0.02439812,-0.1989238,0.9925603,0.9980469,1,Text,acticle_2
49.56363,Right,-5.001236,2.272635,0.6787343,4.388867,-0.7639163,-2.270303,1.039713,0.03296643,-0.1987824,0.992675,0.9980469,1,Text,acticle_2
49.59111,Left,-4.98927,2.270339,0.6672164,4.186341,-0.8099916,-2.611219,1.035663,0.0218583,-0.2050312,0.9851525,0.9980469,1,Text,acticle_2
49.59111,Right,-4.98927,2.270339,0.6672164,4.323534,-0.8055478,-2.378687,1.031464,0.03088057,-0.2049336,0.9854013,0.9980469,1,Text,acticle_2
49.60576,Left,-4.983391,2.269042,0.6610425,4.186341,-0.8099916,-2.611219,1.050847,0.005765408,-0.2056789,0.9922941,0.9980469,1,Text,acticle_2
49.60576,Right,-4.983391,2.269042,0.6610425,4.323534,-0.8055478,-2.378687,1.046371,0.01396567,-0.2055254,0.9924166,0.9980469,1,Text,acticle_2
49.63297,Left,-4.972023,2.266486,0.6479437,3.710971,-0.7349088,-3.269342,1.055856,0.1435786,-0.1805885,0.9891253,0.9980469,1,Text,acticle_2
49.63297,Right,-4.972023,2.266486,0.6479437,3.880936,-0.7335169,-3.065989,1.044018,0.1516792,-0.1804567,0.9893848,0.9980469,1,Text,acticle_2
49.6471,Left,-4.966594,2.265307,0.640997,3.710971,-0.7349088,-3.269342,1.067081,0.126711,-0.180108,0.994112,0.9980469,1,Text,acticle_2
49.6471,Right,-4.966594,2.265307,0.640997,3.880936,-0.7335169,-3.065989,1.05489,0.1341783,-0.1799222,0.9942338,0.9980469,1,Text,acticle_2
49.66109,Left,-4.961145,2.264075,0.6339259,2.617327,-0.6734133,-4.206675,45.02397,18.89766,-6.407971,40.30924,0.9980469,1,BG,BG
49.66109,Right,-4.961145,2.264075,0.6339259,2.819392,-0.678109,-4.073231,44.04902,16.59595,-6.446609,40.2719,0.9980469,1,BG,BG
49.68828,Left,-4.950143,2.261528,0.619467,2.205266,-0.7253842,-4.428389,2.863697,1.327546,-0.4042144,2.454058,0.9980469,1,Sign,sign_4
49.68828,Right,-4.950143,2.261528,0.619467,2.41245,-0.7311075,-4.318053,2.892076,1.285261,-0.420284,2.542654,0.9980469,1,Sign,sign_4
49.7031,Left,-4.944731,2.260453,0.6122067,2.205266,-0.7253842,-4.428389,2.863697,1.291453,-0.3969319,2.46418,0.9980469,1,Sign,sign_4
49.7031,Right,-4.944731,2.260453,0.6122067,2.41245,-0.7311075,-4.318053,2.892076,1.24798,-0.4131154,2.552178,0.9980469,1,Sign,sign_4
49.72977,Left,-4.933904,2.258757,0.5974238,2.041978,-0.7570486,-4.5008,2.776923,1.276894,-0.3866016,2.378252,0.9980469,1,Sign,sign_4
49.72977,Right,-4.933904,2.258757,0.5974238,2.253091,-0.761457,-4.398154,2.797844,1.234722,-0.4012643,2.458252,0.9980469,1,Sign,sign_4
49.74438,Left,-4.927898,2.259516,0.5895797,2.041978,-0.7570486,-4.5008,2.776923,1.24884,-0.3812436,2.383236,0.9980469,1,Sign,sign_4
49.74438,Right,-4.927898,2.259516,0.5895797,2.253091,-0.761457,-4.398154,2.797844,1.205813,-0.3958539,2.462789,0.9980469,1,Sign,sign_4
49.77143,Left,-4.915915,2.261681,0.574119,1.937736,-0.7996187,-4.53936,2.721493,1.227251,-0.3934814,2.333229,0.9980469,1,Sign,sign_4
49.77143,Right,-4.915915,2.261681,0.574119,2.152465,-0.8025273,-4.441042,2.739001,1.184518,-0.4079987,2.408161,0.9980469,1,Sign,sign_4
49.78629,Left,-4.909915,2.262377,0.5664721,2.031839,-1.005032,-4.456629,2.766391,1.16731,-0.5195243,2.406821,0.9980469,1,Sign,sign_4
49.78629,Right,-4.909915,2.262377,0.5664721,2.249934,-1.00849,-4.349799,2.793384,1.120534,-0.5386277,2.487057,0.9980469,1,Sign,sign_4
49.81317,Left,-4.898488,2.264294,0.5515813,2.031839,-1.005032,-4.456629,2.766391,1.110798,-0.5198066,2.413706,0.9980469,1,Sign,sign_4
49.81317,Right,-4.898488,2.264294,0.5515813,2.249934,-1.00849,-4.349799,2.793384,1.062296,-0.5397048,2.492713,0.9980469,1,Sign,sign_4
49.82779,Left,-4.89253,2.265548,0.5442519,2.056986,-1.049556,-4.434777,2.763912,1.072009,-0.5436845,2.438521,0.9980469,1,Sign,sign_4
49.82779,Right,-4.89253,2.265548,0.5442519,2.278137,-1.048585,-4.325571,2.794303,1.021618,-0.5633609,2.518581,0.9980469,1,Sign,sign_4
49.84176,Left,-4.886267,2.266931,0.5369066,2.056986,-1.049556,-4.434777,2.763912,1.048062,-0.5462032,2.43857,0.9980469,1,Sign,sign_4
49.84176,Right,-4.886267,2.266931,0.5369066,2.278137,-1.048585,-4.325571,2.794303,0.99693,-0.5662674,2.518061,0.9980469,1,Sign,sign_4
49.86934,Left,-4.873658,2.269779,0.5224448,2.007172,-1.076647,-4.451078,2.72773,1.018632,-0.5636244,2.41208,0.9980469,1,Sign,sign_4
49.86934,Right,-4.873658,2.269779,0.5224448,2.231198,-1.072112,-4.344231,2.756576,0.9672638,-0.5831692,2.4885,0.9980469,1,Sign,sign_4
49.88408,Left,-4.867362,2.271078,0.5153598,2.007172,-1.076647,-4.451078,2.72773,0.9980495,-0.5766099,2.408129,0.9980469,1,Sign,sign_4
49.88408,Right,-4.867362,2.271078,0.5153598,2.231198,-1.072112,-4.344231,2.756576,0.9460499,-0.5966086,2.484003,0.9980469,1,Sign,sign_4
49.91141,Left,-4.85496,2.272975,0.5017599,1.976775,-1.100567,-4.458824,2.700265,0.9674402,-0.6037272,2.389068,0.9980469,1,Sign,sign_4
49.91141,Right,-4.85496,2.272975,0.5017599,2.203288,-1.092804,-4.35331,2.728601,0.9149871,-0.6232542,2.462804,0.9980469,1,Sign,sign_4
49.92599,Left,-4.848937,2.273532,0.4953226,2.001348,-1.06452,-4.456614,2.686061,0.9306165,-0.5906268,2.405654,0.9980469,1,Sign,sign_4
49.92599,Right,-4.848937,2.273532,0.4953226,2.229856,-1.052959,-4.3496,2.716251,0.8771383,-0.6090689,2.47927,0.9980469,1,Sign,sign_4
49.95324,Left,-4.836522,2.273964,0.4827465,2.12312,-1.061394,-4.400661,2.719,0.8328657,-0.6202462,2.474877,0.9980469,1,Sign,sign_4
49.95324,Right,-4.836522,2.273964,0.4827465,2.352501,-1.046662,-4.286053,2.757454,0.7746735,-0.6398027,2.552032,0.9980469,1,Sign,sign_4
49.96848,Left,-4.83014,2.274023,0.4767351,2.12312,-1.061394,-4.400661,2.719,0.8138416,-0.624634,2.471429,0.9980469,1,Sign,sign_4
49.96848,Right,-4.83014,2.274023,0.4767351,2.352501,-1.046662,-4.286053,2.757454,0.7550399,-0.6442407,2.548108,0.9980469,1,Sign,sign_4
49.98213,Left,-4.823804,2.273923,0.4709659,2.12312,-1.061394,-4.400661,2.719,0.7961171,-0.6265965,2.468266,0.9980469,1,Sign,sign_4
49.98213,Right,-4.823804,2.273923,0.4709659,2.352501,-1.046662,-4.286053,2.757454,0.7367438,-0.646208,2.544501,0.9980469,1,Sign,sign_4
50.0086,Left,-4.811402,2.27352,0.460084,2.190465,-1.018963,-4.377624,2.725537,0.7225275,-0.6076454,2.50851,0.9980469,1,Sign,sign_4
50.0086,Right,-4.811402,2.27352,0.460084,2.42063,-1.00164,-4.258788,42.40673,9.590385,-9.622837,40.14251,0.9980469,1,BG,BG
50.02327,Left,-4.805215,2.273298,0.4549068,2.170911,-1.014843,-4.388308,2.701118,0.7079141,-0.5939105,2.502869,0.9980469,1,Sign,sign_4
50.02327,Right,-4.805215,2.273298,0.4549068,2.402548,-0.9969485,-4.270113,2.743814,0.6459557,-0.6118504,2.578802,0.9980469,1,Sign,sign_4
50.05053,Left,-4.793039,2.272748,0.4451799,2.170911,-1.014843,-4.388308,2.701118,0.6764897,-0.5747929,2.501165,0.9980469,1,Sign,sign_4
50.05053,Right,-4.793039,2.272748,0.4451799,2.402548,-0.9969485,-4.270113,2.743814,0.6134987,-0.5916731,2.576489,0.9980469,1,Sign,sign_4
50.06484,Left,-4.787117,2.272358,0.4407139,2.155005,-1.026122,-4.393521,2.682232,0.6620136,-0.5641778,2.500296,0.9980469,1,Sign,sign_4
50.06484,Right,-4.787117,2.272358,0.4407139,2.387943,-1.008403,-4.275611,2.724931,0.599218,-0.5804883,2.574479,0.9980469,1,Sign,sign_4
50.0917,Left,-4.775647,2.271624,0.4322081,2.109652,-1.075972,-4.403595,2.658528,0.6459066,-0.5602861,2.485328,0.9980469,1,Sign,sign_4
50.0917,Right,-4.775647,2.271624,0.4322081,2.344099,-1.059951,-4.287389,2.699891,0.5835128,-0.576147,2.557324,0.9980469,1,Sign,sign_4
50.10608,Left,-4.770076,2.271262,0.4281116,2.109652,-1.075972,-4.403595,2.658528,0.6326201,-0.5528102,2.484021,0.9980469,1,Sign,sign_4
50.10608,Right,-4.770076,2.271262,0.4281116,2.344099,-1.059951,-4.287389,2.699891,0.5697953,-0.5681694,2.55575,0.9980469,1,Sign,sign_4
50.12043,Left,-4.764527,2.270866,0.4241756,2.084239,-1.12553,-4.40331,2.645283,0.6253984,-0.5708628,2.478439,0.9980469,1,Sign,sign_4
50.12043,Right,-4.764527,2.270866,0.4241756,2.319868,-1.111017,-4.28764,2.686644,0.5628315,-0.5866756,2.549212,0.9980469,1,Sign,sign_4
50.14704,Left,-4.753594,2.270033,0.4167632,2.084239,-1.12553,-4.40331,2.645283,0.6038285,-0.5631244,2.473621,0.9980469,1,Sign,sign_4
50.14704,Right,-4.753594,2.270033,0.4167632,2.319868,-1.111017,-4.28764,2.686644,0.5405382,-0.578693,2.543802,0.9980469,1,Sign,sign_4
50.16192,Left,-4.748233,2.269724,0.4133274,2.096815,-1.161604,-4.387943,2.646952,0.5809439,-0.5816676,2.486828,0.9980469,1,Sign,sign_4
50.16192,Right,-4.748233,2.269724,0.4133274,2.33298,-1.148102,-4.270723,2.690419,0.5167981,-0.5981938,2.557328,0.9980469,1,Sign,sign_4
50.18917,Left,-4.737579,2.268931,0.4070812,2.049304,-1.125405,-4.419709,2.612643,0.5770932,-0.5435828,2.463938,0.9980469,1,Sign,sign_4
50.18917,Right,-4.737579,2.268931,0.4070812,2.286869,-1.11188,-4.305108,2.653387,0.5142947,-0.5588892,2.531586,0.9980469,1,Sign,sign_4
50.20409,Left,-4.73225,2.268348,0.4043349,2.049304,-1.125405,-4.419709,2.612643,0.5670308,-0.5341061,2.463342,0.9980469,1,Sign,sign_4
50.20409,Right,-4.73225,2.268348,0.4043349,2.286869,-1.11188,-4.305108,2.653387,0.5038884,-0.5493309,2.530688,0.9980469,1,Sign,sign_4
50.23178,Left,-4.721837,2.267306,0.3993806,2.053471,-1.144759,-4.412798,2.609968,0.5372711,-0.5247204,2.473537,0.9980469,1,Sign,sign_4
50.23178,Right,-4.721837,2.267306,0.3993806,2.291618,-1.130173,-4.297813,2.651728,0.4732773,-0.5395507,2.540437,0.9980469,1,Sign,sign_4
50.24643,Left,-4.716884,2.266787,0.3972013,2.053471,-1.144759,-4.412798,1.06807,0.2044576,-0.2092175,0.9970649,0.9980469,1,Text,acticle_2
50.24643,Right,-4.716884,2.266787,0.3972013,2.291618,-1.130173,-4.297813,2.651728,0.4640454,-0.5292027,2.539955,0.9980469,1,Sign,sign_4
50.27318,Left,-4.706468,2.265825,0.3935266,2.046971,-1.174001,-4.408133,1.058951,0.1956109,-0.2061488,0.9941519,0.9980469,1,Text,acticle_2
50.27318,Right,-4.706468,2.265825,0.3935266,2.285831,-1.158296,-4.293405,1.047629,0.2035578,-0.2061349,0.9942158,0.9980469,1,Text,acticle_2
50.28748,Left,-4.7012,2.265355,0.3919841,1.993886,-1.236791,-4.415288,1.0577,0.1996505,-0.2155965,0.9971896,0.9980469,1,Text,acticle_2
50.28748,Right,-4.7012,2.265355,0.3919841,2.234006,-1.221739,-4.303089,1.046437,0.2076696,-0.2155933,0.9972183,0.9980469,1,Text,acticle_2
50.30154,Left,-4.695985,2.264854,0.3906047,1.993886,-1.236791,-4.415288,1.060641,0.2002244,-0.2120756,0.9972551,0.9980469,1,Text,acticle_2
50.30154,Right,-4.695985,2.264854,0.3906047,2.234006,-1.221739,-4.303089,1.049319,0.2080808,-0.2120745,0.9972802,0.9980469,1,Text,acticle_2
50.32856,Left,-4.686199,2.263803,0.3888488,1.947457,-1.265853,-4.427757,1.055498,0.2015587,-0.2105965,0.99555,0.9980469,1,Text,acticle_2
50.32856,Right,-4.686199,2.263803,0.3888488,2.188652,-1.25153,-4.31781,1.044273,0.2097007,-0.2106104,0.9956035,0.9980469,1,Text,acticle_2
50.34321,Left,-4.681366,2.263097,0.3882725,1.947457,-1.265853,-4.427757,1.060149,0.2027729,-0.2081852,0.997915,0.9980469,1,Text,acticle_2
50.34321,Right,-4.681366,2.263097,0.3882725,2.188652,-1.25153,-4.31781,2.614764,0.452649,-0.5225438,2.512798,0.9980469,1,Sign,sign_4
50.37029,Left,-4.671447,2.261291,0.3875936,1.907571,-1.295449,-4.436552,1.055969,0.2031202,-0.2065313,0.9963498,0.9980469,1,Text,acticle_2
50.37029,Right,-4.671447,2.261291,0.3875936,2.149666,-1.282,-4.328443,2.602897,0.4543003,-0.5191188,2.503403,0.9980469,1,Sign,sign_4
50.38502,Left,-4.66644,2.260277,0.3874253,1.907571,-1.295449,-4.436552,1.05978,0.2036583,-0.2017817,0.998713,0.9980469,1,Text,acticle_2
50.38502,Right,-4.66644,2.260277,0.3874253,2.149666,-1.282,-4.328443,2.602897,0.4477398,-0.5071933,2.504469,0.9980469,1,Sign,sign_4
50.4122,Left,-4.656498,2.257994,0.3875827,1.86784,-1.229937,-4.471961,1.051352,0.2027046,-0.1750167,0.9978471,0.9980469,1,Text,acticle_2
50.4122,Right,-4.656498,2.257994,0.3875827,2.110919,-1.216353,-4.366292,2.574735,0.4463202,-0.44021,2.491069,0.9980469,1,Sign,sign_4
50.42691,Left,-4.65186,2.256761,0.3881087,1.816325,-1.164395,-4.510559,1.045028,0.2036731,-0.1551941,0.9994631,0.9980469,1,Text,acticle_2
50.42691,Right,-4.65186,2.256761,0.3881087,2.060527,-1.150854,-4.407921,2.544458,0.4553436,-0.3871539,2.472484,0.9980469,1,Sign,sign_4
50.44101,Left,-4.647272,2.255623,0.388822,1.816325,-1.164395,-4.510559,1.045584,0.2029141,-0.1494946,0.9996704,0.9980469,1,Text,acticle_2
50.44101,Right,-4.647272,2.255623,0.388822,2.060527,-1.150854,-4.407921,2.544458,0.4471105,-0.3748221,2.474408,0.9980469,1,Sign,sign_4
50.46821,Left,-4.63861,2.253656,0.3910275,1.772795,-1.140825,-4.533842,1.040381,0.1995548,-0.1373699,1.000047,0.9980469,1,Text,acticle_2
50.46821,Right,-4.63861,2.253656,0.3910275,2.017958,-1.128335,-4.433363,2.527158,0.4405503,-0.3433843,2.465745,0.9980469,1,Sign,sign_4
50.48353,Left,-4.634765,2.252776,0.3927455,1.772795,-1.140825,-4.533842,1.040331,0.1981723,-0.1348127,1.000569,0.9980469,1,Text,acticle_2
50.48353,Right,-4.634765,2.252776,0.3927455,2.017958,-1.128335,-4.433363,1.028927,0.2071158,-0.1348453,1.000616,0.9980469,1,Text,acticle_2
50.50996,Left,-4.626364,2.251442,0.3962977,1.725712,-1.184902,-4.540697,1.038396,0.1958858,-0.1434584,1.000717,0.9980469,1,Text,acticle_2
50.50996,Right,-4.626364,2.251442,0.3962977,1.971881,-1.173836,-4.442273,1.027164,0.2049396,-0.1434814,1.000813,0.9980469,1,Text,acticle_2
50.52482,Left,-4.621933,2.250951,0.398193,1.692033,-1.139162,-4.565013,1.034617,0.1921929,-0.1350063,1.00028,0.9980469,1,Text,acticle_2
50.52482,Right,-4.621933,2.250951,0.398193,1.939199,-1.128298,-4.468384,1.023703,0.2014459,-0.1350001,1.000332,0.9980469,1,Text,acticle_2
50.55246,Left,-4.612463,2.251295,0.4021766,1.942313,-1.094993,-4.475311,1.020669,0.1225589,-0.1285556,1.000189,0.9980469,1,Text,acticle_2
50.55246,Right,-4.612463,2.251295,0.4021766,2.186599,-1.080203,-4.364854,1.013567,0.1324785,-0.128502,1.000319,0.9980469,1,Text,acticle_2
50.56623,Left,-4.607409,2.252395,0.4042323,1.942313,-1.094993,-4.475311,1.020476,0.1211165,-0.1288052,1.000174,0.9980469,1,Text,acticle_2
50.56623,Right,-4.607409,2.252395,0.4042323,2.186599,-1.080203,-4.364854,1.013244,0.131035,-0.1286943,1.000247,0.9980469,1,Text,acticle_2
50.5804,Left,-4.602296,2.253791,0.4064535,1.942313,-1.094993,-4.475311,1.0203,0.1200407,-0.1306712,1.000143,0.9980469,1,Text,acticle_2
50.5804,Right,-4.602296,2.253791,0.4064535,2.186599,-1.080203,-4.364854,1.012994,0.129962,-0.1305169,1.000214,0.9980469,1,Text,acticle_2
50.60662,Left,-4.592133,2.256158,0.411313,1.876615,-1.106115,-4.500536,1.020164,0.1230445,-0.1375094,1.000267,0.9980469,1,Text,acticle_2
50.60662,Right,-4.592133,2.256158,0.411313,2.122517,-1.090481,-4.393834,1.012944,0.1329792,-0.1374145,1.000375,0.9980469,1,Text,acticle_2
50.6218,Left,-4.586789,2.257185,0.4139474,1.832504,-1.135167,-4.511467,1.020209,0.1210665,-0.1439457,0.9999979,0.9980469,1,Text,acticle_2
50.6218,Right,-4.586789,2.257185,0.4139474,2.079627,-1.118289,-4.407333,1.013339,0.1309972,-0.1439272,1.00004,0.9980469,1,Text,acticle_2
50.64831,Left,-4.574873,2.259641,0.4189826,1.832504,-1.135167,-4.511467,1.020211,0.1262397,-0.1500538,0.9991132,0.9980469,1,Text,acticle_2
50.64831,Right,-4.574873,2.259641,0.4189826,2.079627,-1.118289,-4.407333,1.013299,0.136166,-0.1500305,0.9991913,0.9980469,1,Text,acticle_2
50.66307,Left,-4.569049,2.260697,0.4215643,1.818643,-1.121184,-4.520563,1.019512,0.1186345,-0.1507539,0.9990954,0.9980469,1,Text,acticle_2
50.66307,Right,-4.569049,2.260697,0.4215643,2.066381,-1.103812,-4.417203,1.013163,0.1285898,-0.150744,0.9991212,0.9980469,1,Text,acticle_2
50.68997,Left,-4.55778,2.262499,0.4270779,1.783368,-1.111364,-4.537011,1.019937,0.1183396,-0.1580184,0.9986508,0.9980469,1,Text,acticle_2
50.68997,Right,-4.55778,2.262499,0.4270779,2.031962,-1.094121,-4.435541,1.013769,0.1282744,-0.1580113,0.998709,0.9980469,1,Text,acticle_2
50.70491,Left,-4.552234,2.263149,0.4301007,1.783368,-1.111364,-4.537011,1.021313,0.1216255,-0.1631759,0.999705,0.9980469,1,Text,acticle_2
50.70491,Right,-4.552234,2.263149,0.4301007,2.031962,-1.094121,-4.435541,1.015079,0.1314816,-0.1631547,0.999738,0.9980469,1,Text,acticle_2
50.73223,Left,-4.541515,2.263718,0.4368149,1.748256,-1.062562,-4.5623,1.020456,0.1206979,-0.1584566,1.000506,0.9980469,1,Text,acticle_2
50.73223,Right,-4.541515,2.263718,0.4368149,1.997654,-1.045149,-4.462852,1.01427,0.1306039,-0.1584577,1.000565,0.9980469,1,Text,acticle_2
