init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.7500000000000002,0.5,L50,6.24,0.06
0.9,4.5,0.7500000000000002,0.5,L75,6.28,0.07
0.9,4.5,0.7500000000000002,0.5,L100,6.24,0.06
0.9,4.5,0.7500000000000002,0.5,L125,6.32,0.08
0.9,4.5,0.7500000000000002,1.0,L0,27.72,0.5
0.9,4.5,0.7500000000000002,1.0,L25,6.32,0.13
0.9,4.5,0.7500000000000002,1.0,L50,6.32,0.1
0.9,4.5,0.7500000000000002,1.0,L75,6.6,0.17
0.9,4.5,0.7500000000000002,1.0,L100,6.36,0.1
0.9,4.5,0.7500000000000002,1.0,L125,6.44,0.11
0.9,4.5,0.7500000000000002,1.5,L0,56.86,0.72
0.9,4.5,0.7500000000000002,1.5,L25,18.52,0.38
0.9,4.5,0.7500000000000002,1.5,L50,15.52,0.32
0.9,4.5,0.7500000000000002,1.5,L75,17.28,0.19
0.9,4.5,0.7500000000000002,1.5,L100,9.76,0.23
0.9,4.5,0.7500000000000002,1.5,L125,9.76,0.18
0.9,4.5,0.7500000000000002,2.0,L0,56.24,0.74
0.9,4.5,0.7500000000000002,2.0,L25,42.2,0.78
0.9,4.5,0.7500000000000002,2.0,L50,28.88,0.67
0.9,4.5,0.7500000000000002,2.0,L75,14.48,0.46
0.9,4.5,0.7500000000000002,2.0,L100,11.76,0.29
0.9,4.5,0.7500000000000002,2.0,L125,13.44,0.54
0.9,4.5,0.7500000000000002,2.5,L0,46.9,1.32
0.9,4.5,0.7500000000000002,2.5,L25,38.2,0.57
0.9,4.5,0.7500000000000002,2.5,L50,30.66,0.62
0.9,4.5,0.7500000000000002,2.5,L75,21.16,0.69
0.9,4.5,0.7500000000000002,2.5,L100,16.64,0.85
0.9,4.5,0.7500000000000002,2.5,L125,18.84,0.67
0.9,4.5,0.7500000000000002,3.0,L0,50.9,1.4
0.9,4.5,0.7500000000000002,3.0,L25,44.56,0.67
0.9,4.5,0.7500000000000002,3.0,L50,33.36,0.52
0.9,4.5,0.7500000000000002,3.0,L75,33.28,0.62
0.9,4.5,0.7500000000000002,3.0,L100,16.5,0.56
0.9,4.5,0.7500000000000002,3.0,L125,15.38,0.59
0.9,4.5,0.7500000000000002,3.5,L0,57.92,0.79
0.9,4.5,0.7500000000000002,3.5,L25,45.66,0.62
0.9,4.5,0.7500000000000002,3.5,L50,45.8,0.63
0.9,4.5,0.7500000000000002,3.5,L75,28.38,0.41
0.9,4.5,0.7500000000000002,3.5,L100,29.98,0.69
0.9,4.5,0.7500000000000002,3.5,L125,13.58,0.66
0.9,4.5,0.7500000000000002,4.0,L0,69.78,0.76
0.9,4.5,0.7500000000000002,4.0,L25,58.24,0.84
0.9,4.5,0.7500000000000002,4.0,L50,45.58,0.4
0.9,4.5,0.7500000000000002,4.0,L75,44.5,0.51
0.9,4.5,0.7500000000000002,4.0,L100,34.88,0.65
0.9,4.5,0.7500000000000002,4.0,L125,32.66,0.72
0.9,4.5,0.7500000000000002,4.5,L0,62.26,0.43
0.9,4.5,0.7500000000000002,4.5,L25,64.96,0.79
0.9,4.5,0.7500000000000002,4.5,L50,57.26,0.52
0.9,4.5,0.7500000000000002,4.5,L75,50.68,0.48
0.9,4.5,0.7500000000000002,4.5,L100,44.46,0.42
0.9,4.5,0.7500000000000002,4.5,L125,46.42,0.61
0.9,4.5,0.7500000000000002,5.0,L0,73.18,0.59
0.9,4.5,0.7500000000000002,5.0,L25,59.8,0.59
0.9,4.5,0.7500000000000002,5.0,L50,66.68,0.56
0.9,4.5,0.7500000000000002,5.0,L75,47.4,0.41
