init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
1.0,0.5,0.5,10.1,L100,14.9,4.2
1.0,0.5,0.6,0.1,L0,6.0,0.0
1.0,0.5,0.6,0.1,L50,6.0,0.0
1.0,0.5,0.6,0.1,L100,6.0,0.0
1.0,0.5,0.6,1.1,L0,8.16,1.11
1.0,0.5,0.6,1.1,L50,6.0,0.03
1.0,0.5,0.6,1.1,L100,6.0,0.03
1.0,0.5,0.6,2.1,L0,10.54,2.03
1.0,0.5,0.6,2.1,L50,10.02,1.31
1.0,0.5,0.6,2.1,L100,6.28,0.46
1.0,0.5,0.6,3.1,L0,11.14,4.24
1.0,0.5,0.6,3.1,L50,8.4,2.11
1.0,0.5,0.6,3.1,L100,8.0,0.72
1.0,0.5,0.6,4.1,L0,11.18,4.26
1.0,0.5,0.6,4.1,L50,10.02,3.29
1.0,0.5,0.6,4.1,L100,12.08,2.42
1.0,0.5,0.6,5.1,L0,11.92,5.63
1.0,0.5,0.6,5.1,L50,10.96,3.66
1.0,0.5,0.6,5.1,L100,12.3,2.72
1.0,0.5,0.6,6.1,L0,13.82,5.8
1.0,0.5,0.6,6.1,L50,11.76,3.4
1.0,0.5,0.6,6.1,L100,11.86,3.12
1.0,0.5,0.6,7.1,L0,15.04,6.39
1.0,0.5,0.6,7.1,L50,13.84,4.69
1.0,0.5,0.6,7.1,L100,13.28,3.15
1.0,0.5,0.6,8.1,L0,13.4,4.97
1.0,0.5,0.6,8.1,L50,13.86,4.76
1.0,0.5,0.6,8.1,L100,13.36,3.92
1.0,0.5,0.6,9.1,L0,15.16,5.2
1.0,0.5,0.6,9.1,L50,14.46,4.44
1.0,0.5,0.6,9.1,L100,13.96,2.7
1.0,0.5,0.6,10.1,L0,14.66,5.32
1.0,0.5,0.6,10.1,L50,12.26,4.6
1.0,0.5,0.6,10.1,L100,13.54,5.32
1.0,0.5,0.7000000000000001,0.1,L0,6.0,0.0
1.0,0.5,0.7000000000000001,0.1,L50,6.0,0.0
1.0,0.5,0.7000000000000001,0.1,L100,6.0,0.0
1.0,0.5,0.7000000000000001,1.1,L0,7.08,0.88
1.0,0.5,0.7000000000000001,1.1,L50,6.04,0.1
1.0,0.5,0.7000000000000001,1.1,L100,6.0,0.05
1.0,0.5,0.7000000000000001,2.1,L0,9.44,2.45
