init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,4.5,0.8000000000000003,0.5,L50,18.52,3.57
0.9,4.5,0.8000000000000003,0.5,L100,19.76,3.26
0.9,4.5,0.8000000000000003,1.0,L0,73.08,1.47
0.9,4.5,0.8000000000000003,1.0,L50,21.76,3.51
0.9,4.5,0.8000000000000003,1.0,L100,21.48,3.31
0.9,4.5,0.8000000000000003,1.5,L0,62.26,1.36
0.9,4.5,0.8000000000000003,1.5,L50,29.54,3.39
0.9,4.5,0.8000000000000003,1.5,L100,26.16,2.88
0.9,4.5,0.8000000000000003,2.0,L0,54.58,0.66
0.9,4.5,0.8000000000000003,2.0,L50,49.12,1.8
0.9,4.5,0.8000000000000003,2.0,L100,34.9,2.97
0.9,4.5,0.8000000000000003,2.5,L0,56.92,0.97
0.9,4.5,0.8000000000000003,2.5,L50,70.9,1.14
0.9,4.5,0.8000000000000003,2.5,L100,48.46,2.52
0.9,4.5,0.8000000000000003,3.0,L0,67.24,1.0
0.9,4.5,0.8000000000000003,3.0,L50,64.5,0.81
0.9,4.5,0.8000000000000003,3.0,L100,52.76,1.99
0.9,4.5,0.8000000000000003,3.5,L0,64.98,1.43
0.9,4.5,0.8000000000000003,3.5,L50,55.62,0.45
0.9,4.5,0.8000000000000003,3.5,L100,59.64,1.64
0.9,4.5,0.8000000000000003,4.0,L0,51.76,1.05
0.9,4.5,0.8000000000000003,4.0,L50,60.02,0.71
0.9,4.5,0.8000000000000003,4.0,L100,62.64,1.21
0.9,4.5,0.8000000000000003,4.5,L0,52.8,1.19
0.9,4.5,0.8000000000000003,4.5,L50,61.18,0.46
0.9,4.5,0.8000000000000003,4.5,L100,61.96,0.92
0.9,4.5,0.8000000000000003,5.0,L0,53.64,1.01
0.9,4.5,0.8000000000000003,5.0,L50,54.46,0.89
0.9,4.5,0.8000000000000003,5.0,L100,52.12,0.47
0.9,4.5,0.8500000000000003,0.5,L0,20.48,3.62
0.9,4.5,0.8500000000000003,0.5,L50,20.92,3.2
0.9,4.5,0.8500000000000003,0.5,L100,20.72,4.0
0.9,4.5,0.8500000000000003,1.0,L0,66.42,1.21
0.9,4.5,0.8500000000000003,1.0,L50,21.32,3.09
0.9,4.5,0.8500000000000003,1.0,L100,19.84,3.77
0.9,4.5,0.8500000000000003,1.5,L0,60.94,1.13
0.9,4.5,0.8500000000000003,1.5,L50,30.44,3.51
0.9,4.5,0.8500000000000003,1.5,L100,24.64,3.0
0.9,4.5,0.8500000000000003,2.0,L0,59.78,1.03
0.9,4.5,0.8500000000000003,2.0,L50,51.82,1.35
0.9,4.5,0.8500000000000003,2.0,L100,34.8,3.07
0.9,4.5,0.8500000000000003,2.5,L0,62.48,1.05
0.9,4.5,0.8500000000000003,2.5,L50,61.24,0.7
