init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.1,0.5,0.8000000000000003,3.5,L50,6.0,2.01

0.1,0.5,0.8000000000000003,3.5,L100,6.0,1.29

0.1,0.5,0.8000000000000003,4.0,L0,6.0,3.05

0.1,0.5,0.8000000000000003,4.0,L50,6.0,2.39

0.1,0.5,0.8000000000000003,4.0,L100,6.0,1.49

0.1,0.5,0.8000000000000003,4.5,L0,6.0,3.56

0.1,0.5,0.8000000000000003,4.5,L50,6.0,2.82

0.1,0.5,0.8000000000000003,4.5,L100,6.0,1.63

0.1,0.5,0.8000000000000003,5.0,L0,6.0,3.65

0.1,0.5,0.8000000000000003,5.0,L50,6.0,2.79

0.1,0.5,0.8000000000000003,5.0,L100,6.0,2.26

0.1,0.5,0.8500000000000003,1.0,L0,6.0,0.47

0.1,0.5,0.8500000000000003,1.0,L50,6.0,0.05

0.1,0.5,0.8500000000000003,1.0,L100,6.0,0.02

0.1,0.5,0.8500000000000003,1.5,L0,6.0,1.56

0.1,0.5,0.8500000000000003,1.5,L50,6.0,0.29

0.1,0.5,0.8500000000000003,1.5,L100,6.0,0.23

0.1,0.5,0.8500000000000003,2.0,L0,6.0,2.29

0.1,0.5,0.8500000000000003,2.0,L50,6.0,0.64

0.1,0.5,0.8500000000000003,2.0,L100,6.0,0.35

0.1,0.5,0.8500000000000003,2.5,L0,6.0,2.89

0.1,0.5,0.8500000000000003,2.5,L50,6.0,1.36

0.1,0.5,0.8500000000000003,2.5,L100,6.0,0.69

0.1,0.5,0.8500000000000003,3.0,L0,6.0,3.42

0.1,0.5,0.8500000000000003,3.0,L50,6.0,1.75

0.1,0.5,0.8500000000000003,3.0,L100,6.0,0.71

0.1,0.5,0.8500000000000003,3.5,L0,6.0,3.41

0.1,0.5,0.8500000000000003,3.5,L50,6.0,2.01

0.1,0.5,0.8500000000000003,3.5,L100,6.0,1.13

0.1,0.5,0.8500000000000003,4.0,L0,6.0,3.89

0.1,0.5,0.8500000000000003,4.0,L50,6.0,2.4

0.1,0.5,0.8500000000000003,4.0,L100,6.0,1.41

0.1,0.5,0.8500000000000003,4.5,L0,6.0,3.41

0.1,0.5,0.8500000000000003,4.5,L50,6.0,2.87

0.1,0.5,0.8500000000000003,4.5,L100,6.0,1.71

0.1,0.5,0.8500000000000003,5.0,L0,6.0,3.84

0.1,0.5,0.8500000000000003,5.0,L50,6.0,2.35

0.1,0.5,0.8500000000000003,5.0,L100,6.0,1.99

0.1,0.5,0.9000000000000004,1.0,L0,6.0,0.94

0.1,0.5,0.9000000000000004,1.0,L50,6.0,0.01

0.1,0.5,0.9000000000000004,1.0,L100,6.0,0.02

0.1,0.5,0.9000000000000004,1.5,L0,6.0,1.65

0.1,0.5,0.9000000000000004,1.5,L50,6.0,0.22

0.1,0.5,0.9000000000000004,1.5,L100,6.0,0.13

0.1,0.5,0.9000000000000004,2.0,L0,6.0,2.48

0.1,0.5,0.9000000000000004,2.0,L50,6.0,0.69

0.1,0.5,0.9000000000000004,2.0,L100,6.0,0.35

0.1,0.5,0.9000000000000004,2.5,L0,6.0,2.89

0.1,0.5,0.9000000000000004,2.5,L50,6.0,1.5

0.1,0.5,0.9000000000000004,2.5,L100,6.0,0.78

0.1,0.5,0.9000000000000004,3.0,L0,6.0,3.09

0.1,0.5,0.9000000000000004,3.0,L50,6.0,1.75

0.1,0.5,0.9000000000000004,3.0,L100,6.0,0.86

0.1,0.5,0.9000000000000004,3.5,L0,6.0,3.4

0.1,0.5,0.9000000000000004,3.5,L50,6.0,2.18

0.1,0.5,0.9000000000000004,3.5,L100,6.0,1.31

0.1,0.5,0.9000000000000004,4.0,L0,6.0,3.27

0.1,0.5,0.9000000000000004,4.0,L50,6.0,2.28

0.1,0.5,0.9000000000000004,4.0,L100,6.0,1.65

0.1,0.5,0.9000000000000004,4.5,L0,6.0,3.73

0.1,0.5,0.9000000000000004,4.5,L50,6.0,2.8

0.1,0.5,0.9000000000000004,4.5,L100,6.0,1.88

0.1,0.5,0.9000000000000004,5.0,L0,6.0,3.53

0.1,0.5,0.9000000000000004,5.0,L50,6.0,2.41

0.1,0.5,0.9000000000000004,5.0,L100,6.0,1.99

0.1,0.5,0.9500000000000004,1.0,L0,6.0,0.73

0.1,0.5,0.9500000000000004,1.0,L50,6.0,0.02

0.1,0.5,0.9500000000000004,1.0,L100,6.0,0.0

0.1,0.5,0.9500000000000004,1.5,L0,6.0,1.8

0.1,0.5,0.9500000000000004,1.5,L50,6.0,0.35

0.1,0.5,0.9500000000000004,1.5,L100,6.0,0.14

0.1,0.5,0.9500000000000004,2.0,L0,6.0,2.24

0.1,0.5,0.9500000000000004,2.0,L50,6.0,0.98

0.1,0.5,0.9500000000000004,2.0,L100,6.0,0.41

0.1,0.5,0.9500000000000004,2.5,L0,6.0,2.46

0.1,0.5,0.9500000000000004,2.5,L50,6.0,0.91

0.1,0.5,0.9500000000000004,2.5,L100,6.0,0.6

0.1,0.5,0.9500000000000004,3.0,L0,6.0,3.48

0.1,0.5,0.9500000000000004,3.0,L50,6.0,1.63

