init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
2.0,0.5,0.8500000000000003,2.5,L50,8.3,0.945
2.0,0.5,0.8500000000000003,2.5,L100,7.76,0.555
2.0,0.5,0.8500000000000003,3.0,L0,8.74,1.54
2.0,0.5,0.8500000000000003,3.0,L50,8.34,1.025
2.0,0.5,0.8500000000000003,3.0,L100,8.32,0.725
2.0,0.5,0.8500000000000003,3.5,L0,9.08,1.935
2.0,0.5,0.8500000000000003,3.5,L50,8.24,1.21
2.0,0.5,0.8500000000000003,3.5,L100,7.76,0.99
2.0,0.5,0.8500000000000003,4.0,L0,9.52,2.015
2.0,0.5,0.8500000000000003,4.0,L50,8.8,1.72
2.0,0.5,0.8500000000000003,4.0,L100,9.02,1.0
2.0,0.5,0.8500000000000003,4.5,L0,9.39,1.73
2.0,0.5,0.8500000000000003,4.5,L50,10.44,1.645
2.0,0.5,0.8500000000000003,4.5,L100,9.33,1.3
2.0,0.5,0.8500000000000003,5.0,L0,13.01,2.07
2.0,0.5,0.8500000000000003,5.0,L50,9.31,1.785
2.0,0.5,0.8500000000000003,5.0,L100,10.65,1.325
2.0,0.5,0.9000000000000004,1.0,L0,7.14,0.815
2.0,0.5,0.9000000000000004,1.0,L50,6.88,0.205
2.0,0.5,0.9000000000000004,1.0,L100,6.82,0.22
2.0,0.5,0.9000000000000004,1.5,L0,7.6,1.02
2.0,0.5,0.9000000000000004,1.5,L50,7.38,0.315
2.0,0.5,0.9000000000000004,1.5,L100,7.32,0.36
2.0,0.5,0.9000000000000004,2.0,L0,7.92,1.57
2.0,0.5,0.9000000000000004,2.0,L50,7.78,0.665
2.0,0.5,0.9000000000000004,2.0,L100,7.3,0.395
2.0,0.5,0.9000000000000004,2.5,L0,8.46,1.5
2.0,0.5,0.9000000000000004,2.5,L50,8.1,0.69
2.0,0.5,0.9000000000000004,2.5,L100,7.66,0.575
2.0,0.5,0.9000000000000004,3.0,L0,9.08,1.605
2.0,0.5,0.9000000000000004,3.0,L50,8.06,0.995
2.0,0.5,0.9000000000000004,3.0,L100,8.0,0.645
2.0,0.5,0.9000000000000004,3.5,L0,9.18,1.97
2.0,0.5,0.9000000000000004,3.5,L50,8.68,1.24
2.0,0.5,0.9000000000000004,3.5,L100,8.32,0.935
2.0,0.5,0.9000000000000004,4.0,L0,10.21,2.0
2.0,0.5,0.9000000000000004,4.0,L50,9.12,1.44
2.0,0.5,0.9000000000000004,4.0,L100,8.59,1.09
2.0,0.5,0.9000000000000004,4.5,L0,11.46,2.04
2.0,0.5,0.9000000000000004,4.5,L50,9.68,1.565
2.0,0.5,0.9000000000000004,4.5,L100,9.14,1.335
2.0,0.5,0.9000000000000004,5.0,L0,9.37,2.205
2.0,0.5,0.9000000000000004,5.0,L50,9.09,1.66
2.0,0.5,0.9000000000000004,5.0,L100,8.92,1.245
2.0,0.5,0.9500000000000004,1.0,L0,7.4,0.64
2.0,0.5,0.9500000000000004,1.0,L50,6.84,0.225
2.0,0.5,0.9500000000000004,1.0,L100,7.02,0.25
2.0,0.5,0.9500000000000004,1.5,L0,7.74,0.895
2.0,0.5,0.9500000000000004,1.5,L50,7.24,0.395
2.0,0.5,0.9500000000000004,1.5,L100,7.24,0.31
2.0,0.5,0.9500000000000004,2.0,L0,8.12,1.395
2.0,0.5,0.9500000000000004,2.0,L50,7.56,0.62
2.0,0.5,0.9500000000000004,2.0,L100,7.54,0.405
2.0,0.5,0.9500000000000004,2.5,L0,8.44,1.45
2.0,0.5,0.9500000000000004,2.5,L50,7.74,1.11
2.0,0.5,0.9500000000000004,2.5,L100,7.84,0.535
2.0,0.5,0.9500000000000004,3.0,L0,8.74,1.915
2.0,0.5,0.9500000000000004,3.0,L50,7.98,1.145
2.0,0.5,0.9500000000000004,3.0,L100,7.94,0.73
2.0,0.5,0.9500000000000004,3.5,L0,10.6,1.91
2.0,0.5,0.9500000000000004,3.5,L50,9.51,1.265
2.0,0.5,0.9500000000000004,3.5,L100,8.02,0.83
2.0,0.5,0.9500000000000004,4.0,L0,10.11,2.35
