init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list 
3.5,5.0,0.7000000000000001,3.0,L50,66,6,4.0,20,"[0.31514863693318373, 0.4182011249093174]","[0.13502315534982834, 0.13392034139867506]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,67,6,1.0,13,"[0.36871033536793396, 0.4344620389132829]","[0.21823993806912828, 0.21595368879610674]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,68,14,0.0,21,"[0.2528967465463002, 0.33428362793865557, 0.28596652414731216, 0.4290323787412671]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553, 0.14042842243037973]","[18, 17, 21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,69,10,0.0,24,"[0.3416356786857897, 0.4590223986647503, 0.4743769876325982]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[20, 24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,70,10,0.0,18,"[0.38042172241569644, 0.4930510661864119, 0.34579839722377326]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161572]","[17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,71,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,72,6,1.0,18,"[0.2887125777992701, 0.3722852136880985]","[0.13132444253516834, 0.13022845026095756]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,73,14,0.0,21,"[0.2528967465463002, 0.33428362793865557, 0.28596652414731216, 0.4290323787412671]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553, 0.14042842243037973]","[18, 17, 21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,74,10,0.0,23,"[0.23692611210762432, 0.312958105589899, 0.3547900424409589]","[0.18074167146257394, 0.17915226736711232, 0.1779874098793213]","[19, 23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,75,6,4.0,17,"[0.3674876585459882, 0.5034548782991748]","[0.13502315534982834, 0.13392034139867506]","[21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,76,22,0.0,20,"[0.2341947360120053, 0.31959268829236126, 0.20277182643438404, 0.30336293717085483, 0.3350733890550327, 0.38446909855626255]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683, 0.1323809741250933, 0.13169731417860997, 0.1310621445370143]","[15, 14, 18, 19, 20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,77,6,0.0,14,"[0.35186093022673315, 0.4210429258263499]","[0.18074167146257392, 0.1791522673671123]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,78,6,1.0,23,"[0.4410929233833271, 0.5314906199193427]","[0.18074167146257394, 0.17915226736711232]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,79,10,0.0,14,"[0.44109292338332695, 0.5314906199193427, 0.3816423582575033]","[0.18074167146257392, 0.1791522673671123, 0.17798740987932127]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,80,6,0.0,16,"[0.4552721380712807, 0.5620959387236707]","[0.1431737174571518, 0.14203117397843318]","[16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,81,10,0.0,21,"[0.28908858651746583, 0.39482222300375547, 0.43721196087169656]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[17, 21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,82,6,0.0,23,"[0.351860930226733, 0.4210429258263499]","[0.18074167146257394, 0.17915226736711232]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,83,10,0.0,22,"[0.22818577987483535, 0.30624145242869905, 0.3494016386710699]","[0.15742952694775075, 0.156158430287535, 0.15522859993079585]","[18, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,84,6,1.0,14,"[0.3570408511885674, 0.43016628397998646]","[0.18074167146257392, 0.1791522673671123]","[15, 15]"
3.5,5.0,0.7000000000000001,3.0,L50,85,6,4.0,20,"[0.31514863693318373, 0.4182011249093174]","[0.13502315534982834, 0.13392034139867506]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,86,6,2.0,17,"[0.27400186178898694, 0.357031075351113]","[0.13502315534982834, 0.13392034139867506]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,87,10,1.0,22,"[0.25631351973243643, 0.35771693073154753, 0.4535074817196471]","[0.15742952694775075, 0.156158430287535, 0.15522859993079585]","[17, 21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,88,14,0.0,20,"[0.274001861788987, 0.357031075351113, 0.33723650712369924, 0.38516146912605587]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683, 0.1323809741250933]","[18, 19, 20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,89,10,0.0,19,"[0.2887125777992702, 0.3722852136880985, 0.33503811626130375]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161575]","[18, 19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,90,6,0.0,14,"[0.35186093022673315, 0.4210429258263499]","[0.18074167146257392, 0.1791522673671123]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,91,6,1.0,15,"[0.45728523852916975, 0.5594311439937192]","[0.15742952694775073, 0.156158430287535]","[16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,92,6,5.0,14,"[0.20288452215393704, 0.275686105679538]","[0.18074167146257392, 0.1791522673671123]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,93,6,1.0,23,"[0.4410929233833271, 0.5314906199193427]","[0.18074167146257394, 0.17915226736711232]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,94,6,1.0,17,"[0.29205969318151015, 0.37527745949143615]","[0.13502315534982834, 0.13392034139867506]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,95,6,0.0,24,"[0.4832169041648114, 0.5684434442403546]","[0.21823993806912834, 0.21595368879610674]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,96,10,1.0,21,"[0.4552721380712807, 0.5620959387236707, 0.3613763366765493]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[21, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,97,6,1.0,17,"[0.29205969318151015, 0.37527745949143615]","[0.13502315534982834, 0.13392034139867506]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,98,6,1.0,17,"[0.29205969318151015, 0.37527745949143615]","[0.13502315534982834, 0.13392034139867506]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,99,6,1.0,23,"[0.35704085118856743, 0.4301662839799866]","[0.18074167146257394, 0.17915226736711232]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,100,6,0.0,19,"[0.2950229641709188, 0.378591014682977]","[0.13132444253516834, 0.13022845026095756]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,101,6,1.0,21,"[0.33043471368698557, 0.4078244089218563]","[0.1431737174571518, 0.1420311739784332]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,102,10,0.0,21,"[0.28908858651746583, 0.39482222300375547, 0.43721196087169656]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[17, 21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,103,6,1.0,17,"[0.29205969318151015, 0.37527745949143615]","[0.13502315534982834, 0.13392034139867506]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,104,10,0.0,14,"[0.44109292338332695, 0.5314906199193427, 0.3816423582575033]","[0.18074167146257392, 0.1791522673671123, 0.17798740987932127]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,105,10,1.0,21,"[0.4552721380712807, 0.5620959387236707, 0.3613763366765493]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[21, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,106,10,1.0,15,"[0.34665317880711494, 0.42165676428937465, 0.43873653727308476]","[0.15742952694775073, 0.156158430287535, 0.1552285999307958]","[15, 16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,107,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,108,14,0.0,22,"[0.26101725191939934, 0.3411113624880834, 0.2486839034840417, 0.3442302031736895]","[0.15742952694775075, 0.156158430287535, 0.15522859993079585, 0.15436606703736092]","[19, 18, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,109,6,1.0,15,"[0.45728523852916975, 0.5594311439937192]","[0.15742952694775073, 0.156158430287535]","[16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,110,18,0.0,18,"[0.2839571341458486, 0.3663560383499305, 0.42792209533523634, 0.36925835333546364, 0.35225329870980276]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161572, 0.12870296748052035, 0.12802714048385627]","[15, 16, 17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,111,6,0.0,24,"[0.4832169041648114, 0.5684434442403546]","[0.21823993806912834, 0.21595368879610674]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,112,14,0.0,17,"[0.31514863693318373, 0.41820112490931755, 0.47512701003329816, 0.3883698663675692]","[0.13502315534982834, 0.13392034139867506, 0.1331194663133968, 0.1323809741250933]","[13, 13, 17, 17]"
3.5,5.0,0.7000000000000001,3.0,L50,113,6,5.0,17,"[0.23419473601200533, 0.3195926882923612]","[0.13502315534982834, 0.13392034139867506]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,114,10,1.0,24,"[0.3617176915944931, 0.4335517007023189, 0.3952971724407332]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[22, 23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,115,14,1.0,20,"[0.36748765854598814, 0.5034548782991748, 0.2532150108042444, 0.3072918131954232]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683, 0.1323809741250933]","[16, 15, 19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,116,6,3.0,14,"[0.37078850113126577, 0.4903798612468583]","[0.18074167146257392, 0.1791522673671123]","[17, 17]"
3.5,5.0,0.7000000000000001,3.0,L50,117,6,1.0,18,"[0.2887125777992701, 0.3722852136880985]","[0.13132444253516834, 0.13022845026095756]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,118,6,1.0,13,"[0.36871033536793396, 0.4344620389132829]","[0.21823993806912828, 0.21595368879610674]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,119,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,120,10,1.0,13,"[0.4832169041648114, 0.5684434442403545, 0.39004325615823704]","[0.21823993806912828, 0.21595368879610674, 0.21428057766408948]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,121,6,2.0,13,"[0.361717691594493, 0.4335517007023189]","[0.21823993806912828, 0.21595368879610674]","[15, 15]"
3.5,5.0,0.7000000000000001,3.0,L50,122,6,0.0,22,"[0.3466531788071148, 0.4216567642893746]","[0.15742952694775075, 0.156158430287535]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,123,10,0.0,23,"[0.23692611210762432, 0.312958105589899, 0.3547900424409589]","[0.18074167146257394, 0.17915226736711232, 0.1779874098793213]","[19, 23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,124,6,2.0,17,"[0.27400186178898694, 0.357031075351113]","[0.13502315534982834, 0.13392034139867506]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,125,6,3.0,20,"[0.2765382601366161, 0.35538598848180114]","[0.13502315534982834, 0.13392034139867506]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,126,6,0.0,22,"[0.3466531788071148, 0.4216567642893746]","[0.15742952694775075, 0.156158430287535]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,127,10,1.0,21,"[0.4552721380712807, 0.5620959387236707, 0.3613763366765493]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[21, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,128,10,1.0,17,"[0.3959719884559413, 0.5105613462962316, 0.33748034892262946]","[0.13502315534982834, 0.13392034139867506, 0.1331194663133968]","[17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,129,6,0.0,23,"[0.351860930226733, 0.4210429258263499]","[0.18074167146257394, 0.17915226736711232]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,130,6,3.0,14,"[0.37078850113126577, 0.4903798612468583]","[0.18074167146257392, 0.1791522673671123]","[17, 17]"
3.5,5.0,0.7000000000000001,3.0,L50,131,10,2.0,24,"[0.17961340705342, 0.24562350073236613, 0.38345571494233016]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[18, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,132,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,133,14,0.0,16,"[0.30445018534515483, 0.38053705071896154, 0.36093731783974864, 0.4187832966781024]","[0.1431737174571518, 0.14203117397843318, 0.14119849109824553, 0.14042842243037976]","[14, 15, 16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,134,6,0.0,23,"[0.351860930226733, 0.4210429258263499]","[0.18074167146257394, 0.17915226736711232]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,135,10,0.0,20,"[0.29205969318151015, 0.3752774594914361, 0.4087057760083557]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683]","[19, 20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,136,10,1.0,17,"[0.3959719884559413, 0.5105613462962316, 0.33748034892262946]","[0.13502315534982834, 0.13392034139867506, 0.1331194663133968]","[17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,137,6,1.0,22,"[0.3301481809406993, 0.4028824896182753]","[0.15742952694775075, 0.156158430287535]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,138,6,5.0,17,"[0.23419473601200533, 0.3195926882923612]","[0.13502315534982834, 0.13392034139867506]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,139,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,140,10,1.0,17,"[0.3959719884559413, 0.5105613462962316, 0.33748034892262946]","[0.13502315534982834, 0.13392034139867506, 0.1331194663133968]","[17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,141,10,1.0,13,"[0.4832169041648114, 0.5684434442403545, 0.39004325615823704]","[0.21823993806912828, 0.21595368879610674, 0.21428057766408948]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,142,6,5.0,17,"[0.23419473601200533, 0.3195926882923612]","[0.13502315534982834, 0.13392034139867506]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,143,10,0.0,20,"[0.29205969318151015, 0.3752774594914361, 0.4087057760083557]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683]","[19, 20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,144,6,3.0,15,"[0.2610172519193993, 0.3411113624880834]","[0.15742952694775073, 0.156158430287535]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,145,14,1.0,20,"[0.36748765854598814, 0.5034548782991748, 0.2532150108042444, 0.3072918131954232]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683, 0.1323809741250933]","[16, 15, 19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,146,10,0.0,16,"[0.3304347136869856, 0.40782440892185634, 0.44244491594935226]","[0.1431737174571518, 0.14203117397843318, 0.14119849109824553]","[15, 16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,147,6,0.0,23,"[0.351860930226733, 0.4210429258263499]","[0.18074167146257394, 0.17915226736711232]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,148,6,0.0,19,"[0.2950229641709188, 0.378591014682977]","[0.13132444253516834, 0.13022845026095756]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,149,6,4.0,14,"[0.23692611210762432, 0.312958105589899]","[0.18074167146257392, 0.1791522673671123]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,150,10,0.0,24,"[0.368710335367934, 0.434462038913283, 0.4700373113133946]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[23, 24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,151,18,0.0,18,"[0.2839571341458486, 0.3663560383499305, 0.42792209533523634, 0.36925835333546364, 0.35225329870980276]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161572, 0.12870296748052035, 0.12802714048385627]","[15, 16, 17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,152,6,1.0,17,"[0.29205969318151015, 0.37527745949143615]","[0.13502315534982834, 0.13392034139867506]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,153,6,4.0,16,"[0.28908858651746583, 0.3948222230037555]","[0.1431737174571518, 0.14203117397843318]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,154,14,1.0,20,"[0.36748765854598814, 0.5034548782991748, 0.2532150108042444, 0.3072918131954232]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683, 0.1323809741250933]","[16, 15, 19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,155,6,0.0,24,"[0.4832169041648114, 0.5684434442403546]","[0.21823993806912834, 0.21595368879610674]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,156,26,1.0,20,"[0.2080204185430272, 0.29292934787952457, 0.20538967839026173, 0.345396404002554, 0.336336485874615, 0.3796030213746377, 0.3968860549114414]","[0.13502315534982834, 0.13392034139867506, 0.13311946631339683, 0.1323809741250933, 0.13169731417860997, 0.1310621445370143, 0.13047009541356544]","[14, 13, 17, 18, 17, 21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,157,6,8.0,14,"[0.20144717347364785, 0.29922470473091756]","[0.18074167146257392, 0.1791522673671123]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,158,6,0.0,14,"[0.35186093022673315, 0.4210429258263499]","[0.18074167146257392, 0.1791522673671123]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,159,6,1.0,19,"[0.38042172241569633, 0.49305106618641187]","[0.13132444253516834, 0.13022845026095756]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,160,6,1.0,17,"[0.29205969318151015, 0.37527745949143615]","[0.13502315534982834, 0.13392034139867506]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,161,14,0.0,22,"[0.26101725191939934, 0.3411113624880834, 0.2486839034840417, 0.3442302031736895]","[0.15742952694775075, 0.156158430287535, 0.15522859993079585, 0.15436606703736092]","[19, 18, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,162,6,0.0,24,"[0.4832169041648114, 0.5684434442403546]","[0.21823993806912834, 0.21595368879610674]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,163,10,1.0,17,"[0.3959719884559413, 0.5105613462962316, 0.33748034892262946]","[0.13502315534982834, 0.13392034139867506, 0.1331194663133968]","[17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,164,10,1.0,13,"[0.4832169041648114, 0.5684434442403545, 0.39004325615823704]","[0.21823993806912828, 0.21595368879610674, 0.21428057766408948]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,165,10,0.0,15,"[0.33014818094069914, 0.4028824896182751, 0.36978436817256016]","[0.15742952694775073, 0.156158430287535, 0.1552285999307958]","[14, 15, 15]"
3.5,5.0,0.7000000000000001,3.0,L50,166,6,1.0,15,"[0.45728523852916975, 0.5594311439937192]","[0.15742952694775073, 0.156158430287535]","[16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,167,6,5.0,17,"[0.23419473601200533, 0.3195926882923612]","[0.13502315534982834, 0.13392034139867506]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,168,6,5.0,13,"[0.2107528881138416, 0.2804595585587349]","[0.21823993806912828, 0.21595368879610674]","[18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,169,10,0.0,24,"[0.368710335367934, 0.434462038913283, 0.4700373113133946]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[23, 24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,170,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,171,10,1.0,15,"[0.34665317880711494, 0.42165676428937465, 0.43873653727308476]","[0.15742952694775073, 0.156158430287535, 0.1552285999307958]","[15, 16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,172,10,0.0,24,"[0.368710335367934, 0.434462038913283, 0.4700373113133946]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[23, 24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,173,6,1.0,13,"[0.36871033536793396, 0.4344620389132829]","[0.21823993806912828, 0.21595368879610674]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,174,6,4.0,17,"[0.3674876585459882, 0.5034548782991748]","[0.13502315534982834, 0.13392034139867506]","[21, 21]"
3.5,5.0,0.7000000000000001,3.0,L50,175,6,0.0,22,"[0.3466531788071148, 0.4216567642893746]","[0.15742952694775075, 0.156158430287535]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,176,6,4.0,20,"[0.31514863693318373, 0.4182011249093174]","[0.13502315534982834, 0.13392034139867506]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,177,6,0.0,22,"[0.3466531788071148, 0.4216567642893746]","[0.15742952694775075, 0.156158430287535]","[22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,178,10,0.0,14,"[0.44109292338332695, 0.5314906199193427, 0.3816423582575033]","[0.18074167146257392, 0.1791522673671123, 0.17798740987932127]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,179,10,1.0,21,"[0.4552721380712807, 0.5620959387236707, 0.3613763366765493]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[21, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,180,6,0.0,16,"[0.4552721380712807, 0.5620959387236707]","[0.1431737174571518, 0.14203117397843318]","[16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,181,6,0.0,20,"[0.3959719884559412, 0.5105613462962316]","[0.13502315534982834, 0.13392034139867506]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,182,6,0.0,24,"[0.4832169041648114, 0.5684434442403546]","[0.21823993806912834, 0.21595368879610674]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,183,10,0.0,22,"[0.45728523852916975, 0.5594311439937192, 0.3814812638831913]","[0.15742952694775075, 0.156158430287535, 0.15522859993079585]","[21, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,184,10,0.0,24,"[0.3416356786857897, 0.4590223986647503, 0.4743769876325982]","[0.21823993806912834, 0.21595368879610674, 0.21428057766408953]","[20, 24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,185,10,0.0,19,"[0.2887125777992702, 0.3722852136880985, 0.33503811626130375]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161575]","[18, 19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,186,6,1.0,13,"[0.36871033536793396, 0.4344620389132829]","[0.21823993806912828, 0.21595368879610674]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,187,6,6.0,14,"[0.22828716597402568, 0.3247226703459814]","[0.18074167146257392, 0.1791522673671123]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,188,6,3.0,16,"[0.2528967465463003, 0.3342836279386556]","[0.1431737174571518, 0.14203117397843318]","[19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,189,6,0.0,24,"[0.4832169041648114, 0.5684434442403546]","[0.21823993806912834, 0.21595368879610674]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,190,10,1.0,13,"[0.4832169041648114, 0.5684434442403545, 0.39004325615823704]","[0.21823993806912828, 0.21595368879610674, 0.21428057766408948]","[13, 14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,191,6,1.0,19,"[0.38042172241569633, 0.49305106618641187]","[0.13132444253516834, 0.13022845026095756]","[20, 20]"
3.5,5.0,0.7000000000000001,3.0,L50,192,6,0.0,14,"[0.35186093022673315, 0.4210429258263499]","[0.18074167146257392, 0.1791522673671123]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L50,193,10,1.0,17,"[0.3959719884559413, 0.5105613462962316, 0.33748034892262946]","[0.13502315534982834, 0.13392034139867506, 0.1331194663133968]","[17, 18, 18]"
3.5,5.0,0.7000000000000001,3.0,L50,194,10,0.0,16,"[0.3304347136869856, 0.40782440892185634, 0.44244491594935226]","[0.1431737174571518, 0.14203117397843318, 0.14119849109824553]","[15, 16, 16]"
3.5,5.0,0.7000000000000001,3.0,L50,195,10,0.0,19,"[0.2887125777992702, 0.3722852136880985, 0.33503811626130375]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161575]","[18, 19, 19]"
3.5,5.0,0.7000000000000001,3.0,L50,196,10,1.0,21,"[0.4552721380712807, 0.5620959387236707, 0.3613763366765493]","[0.1431737174571518, 0.1420311739784332, 0.14119849109824553]","[21, 22, 22]"
3.5,5.0,0.7000000000000001,3.0,L50,197,6,2.0,22,"[0.39748857771332385, 0.4927861013264018]","[0.15742952694775075, 0.156158430287535]","[24, 24]"
3.5,5.0,0.7000000000000001,3.0,L50,198,6,3.0,20,"[0.2765382601366161, 0.35538598848180114]","[0.13502315534982834, 0.13392034139867506]","[23, 23]"
3.5,5.0,0.7000000000000001,3.0,L50,199,6,4.0,13,"[0.34163567868578965, 0.4590223986647502]","[0.21823993806912828, 0.21595368879610674]","[17, 17]"
3.5,5.0,0.7000000000000001,3.0,L50,200,6,0.0,14,"[0.35186093022673315, 0.4210429258263499]","[0.18074167146257392, 0.1791522673671123]","[14, 14]"
3.5,5.0,0.7000000000000001,3.0,L100,1,10,1.0,10,"[0.40595099181539107, 0.4759890622647313, 0.39676180164318625]","[0.15742952694775075, 0.156158430287535, 0.15522859993079585]","[10, 11, 11]"
3.5,5.0,0.7000000000000001,3.0,L100,2,10,1.0,7,"[0.38923170419149467, 0.47197743684652943, 0.4547985483116769]","[0.13132444253516834, 0.13022845026095756, 0.12943415620161575]","[7, 8, 8]"
3.5,5.0,0.7000000000000001,3.0,L100,3,6,4.0,8,"[0.5495239987318415, 0.6995670272487315]","[0.13502315534982834, 0.13392034139867506]","[4, 4]"
3.5,5.0,0.7000000000000001,3.0,L100,4,6,1.0,3,"[0.5250583091211076, 0.6149311604588674]","[0.15742952694775073, 0.156158430287535]","[4, 4]"
3.5,5.0,0.7000000000000001,3.0,L100,5,6,0.0,8,"[0.5217976783781341, 0.6286216245625295]","[0.13502315534982834, 0.13392034139867506]","[8, 8]"
3.5,5.0,0.7000000000000001,3.0,L100,6,6,1.0,10,"[0.3977787256116919, 0.4696564000107115]","[0.15742952694775075, 0.156158430287535]","[11, 11]"
3.5,5.0,0.7000000000000001,3.0,L100,7,6,0.0,12,"[0.5494668440822964, 0.6254886339826713]","[0.21823993806912834, 0.21595368879610674]","[12, 12]"
