perturbation_amp_tuning_factor,perturbation_amp_noise_scale,train_mean_ratio,test_mean_ratio,sim_mean_ratio
0.02,0.008,0.8582800549999999,1.0268509645000001,0.855072463768116
0.0,0.002,1.0107542145000001,0.8743768049999999,1.0172413793103448
0.08,0.005,0.9570992706666668,0.9280317488333334,0.9516129032258064
0.0,0.001,0.978843976,0.9062870435,0.9833333333333332
0.02,0.007,0.9281760905,0.956954929,0.921875
0.03,0.008,0.8393254736666668,1.0458055458333333,0.8428571428571429
0.0,0.001,0.9801571268333333,0.9049738926666665,0.9833333333333332
0.04,0.004,0.9350136274999999,0.9501173920000001,0.9365079365079364
0.01,0.006,0.9058111781666667,0.9793198413333334,0.9076923076923076
0.0,0.006,0.8797348451666668,1.0053961743333335,0.8805970149253731
0.0,0.002,1.0090897264999998,0.876041293,1.0172413793103448
0.01,0.004,1.0354518371666666,0.8496791823333334,1.0350877192982455
0.0,0.001,0.9774633133333334,0.9076677061666668,0.9833333333333332
0.02,0.007,0.9280317488333334,0.9570992706666667,0.921875
0.0,0.004,0.9653079338333334,0.9198230856666667,0.9672131147540984
0.0,0.004,0.9689661326666666,0.9161648868333333,0.9672131147540984
0.03,0.007,0.865877672,1.0192533475,0.8676470588235294
0.01,0.006,0.9106888031666668,0.9744422163333333,0.9076923076923076
0.08,0.005,0.9508453721666666,0.9342856473333333,0.9516129032258064
0.0,0.004,0.9628284450000001,0.9223025744999999,0.9672131147540984
0.01,0.004,1.0272547856666667,0.8578762338333333,1.0350877192982455
0.0,0.004,0.9701280815,0.9150029380000001,0.9672131147540984
0.02,0.008,0.8582800550000002,1.0268509645000001,0.855072463768116
0.04,0.004,0.9435222969999999,0.9416087225000002,0.9365079365079364
0.02,0.007,0.9180027035,0.9671283160000002,0.921875
0.02,0.007,0.9218940611666667,0.9632369583333332,0.921875
0.0,0.006,0.8858805478333335,0.9992504716666667,0.8805970149253731
0.04,0.01,0.8882425843333334,0.9968884351666668,0.8939393939393939
0.02,0.007,0.9222978823333333,0.9628331371666666,0.921875
0.01,0.006,0.9054532226666666,0.9796777968333333,0.9076923076923076
0.04,0.004,0.9346285176666665,0.9505025018333334,0.9365079365079364
0.02,0.007,0.9276466390000001,0.9574843805,0.921875
0.08,0.005,0.9551265318333333,0.9300044876666668,0.9516129032258064
0.08,0.005,0.9514329796666666,0.9336980398333333,0.9516129032258064
0.0,0.001,0.978843976,0.9062870434999999,0.9833333333333332
0.04,0.01,0.8936737781666667,0.9914572413333334,0.8939393939393939
0.04,0.004,0.9375940896666667,0.9475369298333334,0.9365079365079364
0.04,0.01,0.898920055,0.9862109645,0.8939393939393939
0.08,0.005,0.9494829423333333,0.9356480771666668,0.9516129032258064
0.0,0.0,1.0005900023333334,0.8845410171666668,1.0
0.0,0.001,0.9905389663333333,0.8945920531666668,0.9833333333333332
0.0,0.0,0.9973947361666666,0.8877362833333334,1.0
0.0,0.0,1.0011069996666666,0.8840240198333333,1.0
0.0,0.0,0.9963739813333333,0.8887570381666666,1.0
0.0,0.001,0.9824436544999999,0.9026873649999999,0.9833333333333332
0.0,0.004,0.973797892,0.9113331275000002,0.9672131147540984
0.04,0.004,0.9430332985000001,0.942097721,0.9365079365079364
0.0,0.004,0.9694805865,0.915650433,0.9672131147540984
0.04,0.004,0.9363942901666666,0.9487367293333334,0.9365079365079364
0.02,0.007,0.9189307445,0.9662002749999999,0.921875
0.04,0.004,0.9356480771666668,0.9494829423333333,0.9365079365079364
0.02,0.007,0.9280317488333334,0.9570992706666667,0.921875
0.01,0.006,0.9142008738333334,0.9709301456666667,0.9076923076923076
0.01,0.006,0.9127858343333334,0.9723451851666667,0.9076923076923076
0.0,0.004,0.9608659764999999,0.924265043,0.9672131147540984
0.0,0.001,0.9905389663333333,0.8945920531666668,0.9833333333333332
0.0,0.006,0.8822051591666668,1.0029258603333333,0.8805970149253731
0.0,0.006,0.8817751595000001,1.0033558599999999,0.8805970149253731
0.01,0.006,0.9086393140000001,0.9764917055,0.9076923076923076
0.03,0.007,0.8718973161666668,1.0132337033333334,0.8676470588235294
0.04,0.004,0.9307878405,0.954343179,0.9365079365079364
0.0,0.001,0.9905108355,0.894620184,0.9833333333333332
0.0,0.004,0.9709301456666667,0.9142008738333334,0.9672131147540984
0.01,0.006,0.903642377,0.9814886425,0.9076923076923076
0.0,0.0,0.9965753695,0.8885556500000001,1.0
0.01,0.006,0.9036423769999998,0.9814886425,0.9076923076923076
0.0,0.002,1.0179218318333334,0.8672091876666667,1.0172413793103448
0.04,0.004,0.9361775286666667,0.9489534908333334,0.9365079365079364
0.0,0.001,0.9764917055,0.9086393140000001,0.9833333333333332
0.02,0.008,0.8602376791666667,1.0248933403333333,0.855072463768116
0.04,0.004,0.9383830206666667,0.9467479988333333,0.9365079365079364
0.04,0.004,0.9353040973333333,0.9498269221666668,0.9365079365079364
0.0,0.0,0.9918423511666666,0.8932886683333335,1.0
0.0,0.001,0.9891765364999999,0.895954483,0.9833333333333332
0.01,0.006,0.91202091,0.9731101095,0.9076923076923076
0.04,0.01,0.8923785461666666,0.9927524733333333,0.8939393939393939
0.04,0.004,0.9346285176666665,0.9505025018333333,0.9365079365079364
0.0,0.001,0.989923228,0.8952077915,0.9833333333333332
0.0,0.002,1.0131888135,0.8719422059999999,1.0172413793103448
0.04,0.004,0.9354174486666667,0.9497135708333332,0.9365079365079364
0.08,0.005,0.956954929,0.9281760905,0.9516129032258064
0.01,0.006,0.9016752163333334,0.9834558031666667,0.9076923076923076
0.0,0.004,0.963874183,0.9212568365,0.9672131147540984
0.01,0.006,0.914101422,0.9710295975,0.9076923076923076
0.02,0.008,0.85244504,1.0326859795,0.855072463768116
0.0,0.002,1.013279569,0.8718514505,1.0172413793103448
0.0,0.001,0.9760482738333334,0.9090827456666667,0.9833333333333332
0.0,0.006,0.8773733998333334,1.0077576196666669,0.8805970149253731
