init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.5,0.1,0.8500000000000003,4.5,L100,26.26,0.34
0.5,0.1,0.8500000000000003,5.0,L0,20.72,0.46
0.5,0.1,0.8500000000000003,5.0,L50,25.64,0.39
0.5,0.1,0.8500000000000003,5.0,L100,20.64,0.24
0.5,0.1,0.9000000000000004,2.0,L0,10.12,0.0
0.5,0.1,0.9000000000000004,2.0,L50,7.92,0.0
0.5,0.1,0.9000000000000004,2.0,L100,7.76,0.0
0.5,0.1,0.9000000000000004,2.5,L0,15.56,0.31
0.5,0.1,0.9000000000000004,2.5,L50,10.02,0.02
0.5,0.1,0.9000000000000004,2.5,L100,12.98,0.1
0.5,0.1,0.9000000000000004,3.0,L0,15.26,0.25
0.5,0.1,0.9000000000000004,3.0,L50,14.9,0.11
0.5,0.1,0.9000000000000004,3.0,L100,11.46,0.09
0.5,0.1,0.9000000000000004,3.5,L0,25.22,0.7
0.5,0.1,0.9000000000000004,3.5,L50,15.26,0.1
0.5,0.1,0.9000000000000004,3.5,L100,18.2,0.23
0.5,0.1,0.9000000000000004,4.0,L0,23.06,0.64
0.5,0.1,0.9000000000000004,4.0,L50,18.18,0.19
0.5,0.1,0.9000000000000004,4.0,L100,19.16,0.2
0.5,0.1,0.9000000000000004,4.5,L0,29.52,0.74
0.5,0.1,0.9000000000000004,4.5,L50,27.3,0.33
0.5,0.1,0.9000000000000004,4.5,L100,18.16,0.17
0.5,0.1,0.9000000000000004,5.0,L0,33.32,0.73
0.5,0.1,0.9000000000000004,5.0,L50,27.4,0.47
0.5,0.1,0.9000000000000004,5.0,L100,22.94,0.26
0.5,0.1,0.9500000000000004,2.0,L0,11.0,0.17
0.5,0.1,0.9500000000000004,2.0,L50,8.2,0.0
0.5,0.1,0.9500000000000004,2.0,L100,7.68,0.0
0.5,0.1,0.9500000000000004,2.5,L0,15.56,0.19
0.5,0.1,0.9500000000000004,2.5,L50,12.32,0.14
0.5,0.1,0.9500000000000004,2.5,L100,9.74,0.02
0.5,0.1,0.9500000000000004,3.0,L0,17.54,0.22
0.5,0.1,0.9500000000000004,3.0,L50,11.84,0.03
0.5,0.1,0.9500000000000004,3.0,L100,11.98,0.06
0.5,0.1,0.9500000000000004,3.5,L0,18.88,0.36
0.5,0.1,0.9500000000000004,3.5,L50,19.18,0.17
0.5,0.1,0.9500000000000004,3.5,L100,18.14,0.17
0.5,0.1,0.9500000000000004,4.0,L0,25.7,0.68
0.5,0.1,0.9500000000000004,4.0,L50,19.38,0.22
0.5,0.1,0.9500000000000004,4.0,L100,16.96,0.13
0.5,0.1,0.9500000000000004,4.5,L0,30.24,0.75
0.5,0.1,0.9500000000000004,4.5,L50,20.56,0.31
0.5,0.1,0.9500000000000004,4.5,L100,16.86,0.13
0.5,0.1,0.9500000000000004,5.0,L0,34.7,0.97
0.5,0.1,0.9500000000000004,5.0,L50,22.48,0.28
0.5,0.1,0.9500000000000004,5.0,L100,25.1,0.28
0.5,0.1,1.0000000000000004,2.0,L0,10.54,0.03
0.5,0.1,1.0000000000000004,2.0,L50,8.4,0.0
0.5,0.1,1.0000000000000004,2.0,L100,7.6,0.0
0.5,0.1,1.0000000000000004,2.5,L0,15.92,0.32
0.5,0.1,1.0000000000000004,2.5,L50,9.5,0.02
0.5,0.1,1.0000000000000004,2.5,L100,11.06,0.05
0.5,0.1,1.0000000000000004,3.0,L0,20.52,0.46
0.5,0.1,1.0000000000000004,3.0,L50,13.08,0.07
0.5,0.1,1.0000000000000004,3.0,L100,10.84,0.04
0.5,0.1,1.0000000000000004,3.5,L0,25.54,0.56
0.5,0.1,1.0000000000000004,3.5,L50,12.48,0.04
0.5,0.1,1.0000000000000004,3.5,L100,16.16,0.16
0.5,0.1,1.0000000000000004,4.0,L0,22.5,0.34
0.5,0.1,1.0000000000000004,4.0,L50,20.54,0.23
0.5,0.1,1.0000000000000004,4.0,L100,19.28,0.18
0.5,0.1,1.0000000000000004,4.5,L0,30.4,0.62
0.5,0.1,1.0000000000000004,4.5,L50,23.58,0.33
0.5,0.1,1.0000000000000004,4.5,L100,24.58,0.35
0.5,0.1,1.0000000000000004,5.0,L0,28.6,0.68
0.5,0.1,1.0000000000000004,5.0,L50,24.76,0.33
0.5,0.1,1.0000000000000004,5.0,L100,22.98,0.25
0.5,0.2,0.5,2.0,L0,15.1,0.1
0.5,0.2,0.5,2.0,L50,13.92,0.4
0.5,0.2,0.5,2.0,L100,10.14,0.12
0.5,0.2,0.5,2.5,L0,17.0,0.2
0.5,0.2,0.5,2.5,L50,14.28,0.2
0.5,0.2,0.5,2.5,L100,10.82,0.24
0.5,0.2,0.5,3.0,L0,22.94,0.21
0.5,0.2,0.5,3.0,L50,18.26,0.27
0.5,0.2,0.5,3.0,L100,21.1,0.42
0.5,0.2,0.5,3.5,L0,23.56,0.17
0.5,0.2,0.5,3.5,L50,13.44,0.44
0.5,0.2,0.5,3.5,L100,22.24,0.51
0.5,0.2,0.5,4.0,L0,26.94,0.27
0.5,0.2,0.5,4.0,L50,20.3,0.33
0.5,0.2,0.5,4.0,L100,16.26,0.31
0.5,0.2,0.5,4.5,L0,29.82,0.5
0.5,0.2,0.5,4.5,L50,25.56,0.41
0.5,0.2,0.5,4.5,L100,19.92,0.37
0.5,0.2,0.5,5.0,L0,36.64,0.46
0.5,0.2,0.5,5.0,L50,24.36,0.38
0.5,0.2,0.5,5.0,L100,22.36,0.34
0.5,0.2,0.55,2.0,L0,14.68,0.07
0.5,0.2,0.55,2.0,L50,11.68,0.34
0.5,0.2,0.55,2.0,L100,11.28,0.09
0.5,0.2,0.55,2.5,L0,20.5,0.16
0.5,0.2,0.55,2.5,L50,13.56,0.14
0.5,0.2,0.55,2.5,L100,7.8,0.06
0.5,0.2,0.55,3.0,L0,16.1,0.08
0.5,0.2,0.55,3.0,L50,13.24,0.06
0.5,0.2,0.55,3.0,L100,12.56,0.31
0.5,0.2,0.55,3.5,L0,26.22,0.44
0.5,0.2,0.55,3.5,L50,14.28,0.32
0.5,0.2,0.55,3.5,L100,17.54,0.34
0.5,0.2,0.55,4.0,L0,28.48,0.38
0.5,0.2,0.55,4.0,L50,19.88,0.27
0.5,0.2,0.55,4.0,L100,16.8,0.32
0.5,0.2,0.55,4.5,L0,24.2,0.32
0.5,0.2,0.55,4.5,L50,17.98,0.15
0.5,0.2,0.55,4.5,L100,17.14,0.29
0.5,0.2,0.55,5.0,L0,26.26,0.32
0.5,0.2,0.55,5.0,L50,19.2,0.24
0.5,0.2,0.55,5.0,L100,22.82,0.3
0.5,0.2,0.6000000000000001,2.0,L0,14.72,0.22
0.5,0.2,0.6000000000000001,2.0,L50,7.4,0.15
0.5,0.2,0.6000000000000001,2.0,L100,7.32,0.04
0.5,0.2,0.6000000000000001,2.5,L0,14.62,0.07
0.5,0.2,0.6000000000000001,2.5,L50,11.16,0.14
0.5,0.2,0.6000000000000001,2.5,L100,7.88,0.0
0.5,0.2,0.6000000000000001,3.0,L0,16.02,0.24
0.5,0.2,0.6000000000000001,3.0,L50,12.58,0.14
0.5,0.2,0.6000000000000001,3.0,L100,12.52,0.2
0.5,0.2,0.6000000000000001,3.5,L0,19.66,0.29
0.5,0.2,0.6000000000000001,3.5,L50,14.96,0.21
0.5,0.2,0.6000000000000001,3.5,L100,18.14,0.27
0.5,0.2,0.6000000000000001,4.0,L0,19.5,0.26
0.5,0.2,0.6000000000000001,4.0,L50,17.96,0.18
0.5,0.2,0.6000000000000001,4.0,L100,17.44,0.28
0.5,0.2,0.6000000000000001,4.5,L0,30.14,0.42
0.5,0.2,0.6000000000000001,4.5,L50,19.7,0.23
0.5,0.2,0.6000000000000001,4.5,L100,24.14,0.36
0.5,0.2,0.6000000000000001,5.0,L0,27.0,0.46
0.5,0.2,0.6000000000000001,5.0,L50,19.1,0.15
0.5,0.2,0.6000000000000001,5.0,L100,20.66,0.2
0.5,0.2,0.6500000000000001,2.0,L0,15.36,0.24
0.5,0.2,0.6500000000000001,2.0,L50,9.94,0.14
0.5,0.2,0.6500000000000001,2.0,L100,7.36,0.1
0.5,0.2,0.6500000000000001,2.5,L0,14.08,0.1
0.5,0.2,0.6500000000000001,2.5,L50,9.98,0.08
0.5,0.2,0.6500000000000001,2.5,L100,9.04,0.11
0.5,0.2,0.6500000000000001,3.0,L0,17.9,0.14
0.5,0.2,0.6500000000000001,3.0,L50,10.38,0.09
0.5,0.2,0.6500000000000001,3.0,L100,14.18,0.36
0.5,0.2,0.6500000000000001,3.5,L0,16.44,0.1
0.5,0.2,0.6500000000000001,3.5,L50,18.04,0.32
0.5,0.2,0.6500000000000001,3.5,L100,16.44,0.13
0.5,0.2,0.6500000000000001,4.0,L0,22.72,0.23
0.5,0.2,0.6500000000000001,4.0,L50,20.66,0.16
0.5,0.2,0.6500000000000001,4.0,L100,18.74,0.19
0.5,0.2,0.6500000000000001,4.5,L0,20.22,0.39
0.5,0.2,0.6500000000000001,4.5,L50,22.04,0.21
0.5,0.2,0.6500000000000001,4.5,L100,18.74,0.35
0.5,0.2,0.6500000000000001,5.0,L0,26.64,0.54
0.5,0.2,0.6500000000000001,5.0,L50,19.98,0.13
0.5,0.2,0.6500000000000001,5.0,L100,23.94,0.29
0.5,0.2,0.7000000000000002,2.0,L0,15.86,0.15
0.5,0.2,0.7000000000000002,2.0,L50,10.62,0.11
0.5,0.2,0.7000000000000002,2.0,L100,7.48,0.03
0.5,0.2,0.7000000000000002,2.5,L0,13.96,0.09
0.5,0.2,0.7000000000000002,2.5,L50,9.82,0.08
0.5,0.2,0.7000000000000002,2.5,L100,9.26,0.1
0.5,0.2,0.7000000000000002,3.0,L0,12.06,0.11
0.5,0.2,0.7000000000000002,3.0,L50,12.96,0.08
0.5,0.2,0.7000000000000002,3.0,L100,14.96,0.29
0.5,0.2,0.7000000000000002,3.5,L0,16.72,0.2
0.5,0.2,0.7000000000000002,3.5,L50,21.12,0.26
0.5,0.2,0.7000000000000002,3.5,L100,14.38,0.08
0.5,0.2,0.7000000000000002,4.0,L0,20.98,0.39
0.5,0.2,0.7000000000000002,4.0,L50,20.52,0.22
0.5,0.2,0.7000000000000002,4.0,L100,15.24,0.12
0.5,0.2,0.7000000000000002,4.5,L0,24.92,0.41
0.5,0.2,0.7000000000000002,4.5,L50,27.4,0.31
0.5,0.2,0.7000000000000002,4.5,L100,18.24,0.17
0.5,0.2,0.7000000000000002,5.0,L0,22.6,0.39
0.5,0.2,0.7000000000000002,5.0,L50,24.04,0.28
0.5,0.2,0.7000000000000002,5.0,L100,22.86,0.24
0.5,0.2,0.7500000000000002,2.0,L0,12.1,0.03
0.5,0.2,0.7500000000000002,2.0,L50,10.08,0.07
0.5,0.2,0.7500000000000002,2.0,L100,7.56,0.02
0.5,0.2,0.7500000000000002,2.5,L0,15.28,0.15
0.5,0.2,0.7500000000000002,2.5,L50,9.74,0.03
0.5,0.2,0.7500000000000002,2.5,L100,10.0,0.02
0.5,0.2,0.7500000000000002,3.0,L0,19.8,0.27
0.5,0.2,0.7500000000000002,3.0,L50,11.14,0.17
0.5,0.2,0.7500000000000002,3.0,L100,13.54,0.24
0.5,0.2,0.7500000000000002,3.5,L0,20.56,0.35
0.5,0.2,0.7500000000000002,3.5,L50,13.26,0.16
0.5,0.2,0.7500000000000002,3.5,L100,13.64,0.13
0.5,0.2,0.7500000000000002,4.0,L0,22.2,0.31
0.5,0.2,0.7500000000000002,4.0,L50,23.18,0.26
0.5,0.2,0.7500000000000002,4.0,L100,20.16,0.23
0.5,0.2,0.7500000000000002,4.5,L0,22.46,0.46
0.5,0.2,0.7500000000000002,4.5,L50,20.76,0.23
0.5,0.2,0.7500000000000002,4.5,L100,23.04,0.29
