init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,steps,error
0.9,5.0,0.7500000000000002,1.5,L50,30.34,3.44
0.9,5.0,0.7500000000000002,1.5,L100,32.32,3.17
0.9,5.0,0.7500000000000002,2.0,L0,62.98,1.21
0.9,5.0,0.7500000000000002,2.0,L50,40.36,3.08
0.9,5.0,0.7500000000000002,2.0,L100,36.86,3.4
0.9,5.0,0.7500000000000002,2.5,L0,61.08,1.12
0.9,5.0,0.7500000000000002,2.5,L50,65.82,1.99
0.9,5.0,0.7500000000000002,2.5,L100,40.9,3.11
0.9,5.0,0.7500000000000002,3.0,L0,72.04,1.87
0.9,5.0,0.7500000000000002,3.0,L50,75.4,0.86
0.9,5.0,0.7500000000000002,3.0,L100,45.38,2.6
